SMILES,ATSc2,MDEC-44,SPC-4,ATSc3,khs.sssdAs,SPC-5,khs.dsssP,ATSc4,khs.dNH,SPC-6,ATSc5,TopoPSA,VPC-4,topoShape,MDEN-22,VPC-5,khs.ssssBe,khs.ssSe,MDEN-23,khs.sBr,VPC-6,VCH-3,khs.ssSnH2,Kier1,khs.ssBe,VCH-4,VP-0,khs.dO,khs.aasC,Kier2,VCH-5,VP-1,khs.ssssSi,khs.dsN,Kier3,khs.sF,khs.sSnH3,VC-3,khs.sssAs,VCH-6,VP-2,MDEC-22,khs.ssPbH2,VCH-7,VP-3,khs.aaN,VC-4,khs.ssPH,MDEC-23,khs.dS,VP-4,TPSA,khs.aaO,khs.sI,VC-5,VP-5,khs.sPbH3,khs.sSeH,VC-6,MDEC-24,khs.sssssAs,VP-6,khs.ssssSn,khs.ssO,khs.aaNH,khs.sCl,khs.ddssSe,VP-7,khs.ssBH,khs.sAsH2,khs.sssB,C4SP3,khs.ssssB,khs.aaS,khs.ssssC,khs.sssSnH,khs.dssSe,khs.sLi,khs.ssSiH2,C3SP2,MDEO-11,geomShape,khs.dssC,khs.aaCH,khs.aasN,ATSm1,C3SP3,MDEO-12,khs.ssS,SCH-3,khs.sSiH3,ATSm2,ECCEN,khs.ssAsH,MDEN-33,SCH-4,ATSm3,khs.sOH,PetitjeanNumber,WPATH,SCH-5,ATSp1,ATSm4,Zagreb,khs.tsC,SCH-6,ATSp2,ATSm5,khs.sssPbH,khs.sssNH,SCH-7,ATSp3,khs.ssNH,ATSp4,fragC,MDEC-33,ATSp5,khs.ddC,khs.dSe,MDEC-34,khs.ddsN,khs.sssSiH,khs.ssGeH2,khs.sssN,khs.ssssN,khs.sssssP,MDEN-11,khs.sssCH,WPOL,MDEN-12,C2SP1,khs.sssP,khs.sssGeH,SP-0,khs.tN,MDEN-13,C2SP2,SP-1,khs.dsCH,khs.ddssS,khs.sGeH3,SC-3,MDEO-22,C2SP3,khs.sNH2,SP-2,SC-4,SP-3,khs.aaaC,khs.ssNH2,khs.sNH3,SC-5,MDEC-11,khs.ssCH2,SP-4,khs.ssssGe,khs.tCH,SC-6,MDEC-12,C1SP1,khs.aaSe,SP-5,VAdjMat,khs.dssS,khs.sCH3,khs.sPH2,MDEC-13,C1SP2,SP-6,khs.sSH,khs.dCH2,ATSc1,MDEC-14,C1SP3,khs.ssssPb,SP-7
CCOc1ccc(N=C(C)O)cc1N(=O)=O, -0.134909197688103, 0.0, 2.03685593605042 2.03685593605042, -0.0488203316926956, 0.0, 3.16421484947205 3.16421484947205, 0.0, -0.0817572623491287, 0.0, 4.14788961410522 4.14788961410522, 0.0340377017855644, 87.6399993896484, 0.492379188537598 0.492379188537598, 0.800000011920929, 0.0, 0.641410350799561 0.641410350799561, 0.0, 0.0, 0.25, 0.0, 0.648192048072815 0.648192048072815, 0.0, 0.0, 14.0625, 0.0, 0.0, 9.00554370880127, 2.0, 3.0, 6.66666650772095, 0.0, 4.6975154876709, 0.0, 1.0, 4.42361116409302, 0.0, 0.0, 0.335278689861298, 0.0, 0.0240562614053488, 3.0011670589447, 2.33481526374817, 0.0, 0.0313375033438206, 1.72996127605438, 0.0, 0.0, 0.0, 7.18844223022461, 0.0, 1.18237721920013, , 0.0, 0.0, 0.0259728021919727, 0.714371144771576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.336849838495255, 0.0, 1.0, 0.0, 0.0, 0.0, 0.178174614906311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.650697648525238, , 1.0, 3.0, 0.0, 19.8178520202637, 0.0, 0.622369885444641, 0.0, 0.0, 0.0, 18.6017646789551, 208.0, 0.0, 0.0, 0.0, 25.1514129638672, 1.0, 0.444444447755814, 454.0, 0.0, 733.832153320312, 24.5428504943848, 74.0, 0.0, 0.0680413842201233, 816.767700195312, 25.7321262359619, 0.0, 0.0, 0.135508760809898, 1059.64514160156, 0.0, 1036.65515136719, 544.059997558594, 2.40685200691223, 878.486267089844, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 12.1293916702271, 0.0, 0.0, 0.0, 7.54091262817383, 0.0, 0.0, 0.0, 1.24845516681671, 0.0, 6.0, 0.0, 6.76525354385376, 0.0, 4.47721195220947, 0.0, 0.0, 0.0, 0.20412415266037, 0.111111111938953, 1.0, 3.78550004959106, 0.0, 0.0, 0.0, 2.00593781471252, 0.0, 0.0, 2.85757112503052, 5.0, 0.0, 2.0, 0.0, 2.05947661399841, 1.0, 1.7507758140564, 0.0, 0.0, 0.393401503562927, 0.0, 3.0, 0.0, 1.23978161811829
Cl.CCCCNN, -0.00787865929305553, 0.0, 0.0 0.0, -0.00440853089094162, 0.0, 0.0 0.0, 0.0, -0.000586941547226161, 0.0, 0.0 0.0, -3.67218563042115e-05, 38.0499992370605, 0.0 0.0, 999.0009765625, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 10.0799999237061, 0.0, 0.0, 5.42341566085815, 0.0, 0.0, 9.375, 0.0, 2.34933519363403, 0.0, 0.0, 10.6666669845581, 0.0, 0.0, 0.0, 0.0, 0.0, 1.30767750740051, 2.38110160827637, 0.0, 0.0, 0.674667656421661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.278838753700256, , 0.0, 0.0, 0.0, 0.102062076330185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 15.4327297210693, 0.0, 0.0, 0.0, 0.0, 0.0, 5.52617311477661, 1410065408.0, 0.0, 0.0, 0.0, 4.33237028121948, 0.0, 0.999000012874603, 6000000000.0, 0.0, 208.616256713867, 3.33237051963806, 18.0, 0.0, 0.0, 176.59880065918, 2.33237051963806, 0.0, 0.0, 0.0, 139.541870117188, 1.0, 97.347526550293, 282.029998779297, 0.0, 56.5544281005859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 4.8284273147583, 0.0, 0.0, 0.0, 2.91421365737915, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.70710682868958, 0.0, 0.95710676908493, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.5, 0.0, 0.0, 0.0, 1.65096366405487, 0.0, 0.0, 0.25, 3.80735492706299, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0258236769586802, 0.0, 2.0, 0.0, 0.0
O=NN1CCCC1, -0.0315862894058228, 0.0, 0.492799282073975 0.492799282073975, 0.032451119273901, , 0.594861328601837 0.594861328601837, 0.0, -0.0246056914329529, 0.0, 0.20412415266037 0.20412415266037, -0.00552362622693181, 32.6699981689453, 0.182246178388596 0.182246178388596, 1.0, 0.0, 0.207735031843185 0.207735031843185, 0.0, , 1.0, , 0.040824830532074 0.040824830532074, 0.0, , 5.14285707473755, 0.0, 0.0, 4.13110256195068, 1.0, 0.0, 2.34375, 0.111803397536278, 2.51502966880798, 0.0, 1.0, 1.1851851940155, 0.0, , 0.100000001490116, , 0.0500000007450581, 1.74241960048676, 4.24264049530029, , 0.020412415266037, 1.19792556762695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.782087981700897, , 0.0, , 0.0, 0.157735019922256, , , 0.0, 0.0, , 0.040824830532074, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 8.49444484710693, 0.0, 0.0, 0.0, 0.0, 0.0, 8.24582481384277, 44.0, , 0.0, 0.0, 9.21820735931396, 0.0, 0.5, 43.0, 0.144337564706802, 241.054504394531, 4.99655437469482, 30.0, 0.0, 0.102062076330185, 255.353698730469, 2.66418385505676, , 0.0, 0.102062076330185, 290.967102050781, 0.0, 100.647361755371, 183.029998779297, 0.0, 39.5500373840332, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.11288404464722, 0.0, 0.0, 0.0, 3.4318516254425, 0.0, 0.0, 0.0, 0.20412415266037, 0.0, 2.0, 0.0, 2.55873084068298, 0.0, 2.05209517478943, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.41861128807068, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.492799282073975, 3.80735492706299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20412415266037, 0.0, 0.0, 0.0585289783775806, 0.0, 2.0, , 0.0
N=c1ccc2nc3c(C)cccn3c2[nH]1, -0.166849657893181, 0.0, 2.64564681053162 2.64564681053162, 0.0874186158180237, 0.0, 4.39823865890503 4.39823865890503, 0.0, -0.0502743944525719, 1.0, 6.58242130279541 6.58242130279541, 0.00845868326723576, 53.7000007629395, 1.17695581912994 1.17695581912994, 0.75, 0.333333343267441, 1.7345107793808 1.7345107793808, 0.0, 0.0, 1.0, 0.0, 2.28208994865417 2.28208994865417, 0.0, 0.0, 10.1730108261108, 0.0, 0.0, 9.00731182098389, 0.0, 3.0, 3.78559994697571, 0.025000000372529, 5.69203519821167, 0.0, 0.0, 1.6457142829895, 0.0, 0.0, 0.564263105392456, 0.0, 0.139182642102242, 4.56377029418945, 3.50243234634399, 0.0, 0.246150508522987, 3.41004419326782, 2.0, 0.0, 0.0, 9.28120708465576, 0.0, 2.57193112373352, , 0.0, 0.0, 0.0986791476607323, 1.91233503818512, 0.0, 0.0, 0.0, 0.0, 0.0, 1.13287007808685, 0.0, 0.0, 2.0, 0.0, 0.0, 0.696121394634247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 0.0, 1.0, 16.4399528503418, 1.0, 0.0, 0.0, 0.0, 0.0, 18.3294811248779, 179.0, 0.0, 0.0, 0.0, 27.5756320953369, 0.0, 0.428571432828903, 327.0, 0.0785674229264259, 987.968078613281, 26.5203971862793, 84.0, 0.0, 0.348110347986221, 1185.27294921875, 19.3570995330811, 0.0, 0.0, 0.713029801845551, 1733.55322265625, 1.0, 1596.89001464844, 879.039978027344, 4.32963848114014, 1146.42883300781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.63245552778244, 0.0, 0.0, 0.0, 10.4138488769531, 0.0, 0.25, 0.0, 7.25402021408081, 0.0, 0.0, 0.0, 1.09929239749908, 0.0, 5.0, 0.0, 6.81375741958618, 0.0, 5.91291666030884, 0.0, 0.0, 0.0, 0.275377541780472, 0.0, 5.0, 5.11854648590088, 0.0, 0.0, 0.0, 1.34123075008392, 0.0, 0.0, 4.41153478622437, 4.90689039230347, 0.0, 1.0, 0.0, 1.74706780910492, 1.0, 3.02995777130127, 0.0, 0.0, 0.229020684957504, 0.0, 4.0, 0.0, 2.10218954086304
CC(O)COC(C)(C)C, -0.0883537828922272, 0.0, 1.03867518901825 1.03867518901825, -0.118175946176052, 0.0, 0.827350258827209 0.827350258827209, 0.0, 0.0974648296833038, 0.0, 1.44337570667267 1.44337570667267, -0.000637492572423071, 29.4599990844727, 0.507548272609711 0.507548272609711, 0.666666686534882, 0.0, 0.431605368852615 0.431605368852615, 0.0, 0.0, 0.0, 0.0, 0.556940138339996 0.556940138339996, 0.0, 0.0, 9.0, 0.0, 0.0, 6.6399188041687, 0.0, 0.0, 3.23966932296753, 0.0, 3.23659682273865, 0.0, 0.0, 8.0, 0.0, 0.0, 1.29494667053223, 0.0, 0.0, 3.27239799499512, 0.0, 0.0, 0.0, 0.757548272609711, 0.0, 0.20412415266037, 0.0, 1.0, 0.0, 0.370601147413254, , 0.0, 0.0, 0.0, 0.361803412437439, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 10.5489377975464, 1.0, 0.333333343267441, 0.0, 0.0, 0.0, 8.99627590179443, 65.0, 0.0, 0.0, 0.0, 12.9925518035889, 1.0, 0.400000005960464, 98.0, 0.0, 354.895294189453, 7.10656118392944, 38.0, 0.0, 0.0, 354.005828857422, 5.33209180831909, 0.0, 0.0, 0.0, 418.068145751953, 0.0, 240.808975219727, 504.019989013672, 0.0, 195.77961730957, 0.0, 0.0, 0.333333343267441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.49156379699707, 0.0, 0.0, 0.0, 3.91650223731995, 0.0, 0.0, 0.0, 1.96890842914581, 0.0, 1.0, 0.0, 4.49318218231201, 0.353553384542465, 1.47168779373169, 0.0, 0.0, 0.0, 0.0, 1.89736664295197, 1.0, 0.721687853336334, 0.0, 0.0, 0.0, 1.47557592391968, 0.0, 0.0, 0.866025388240814, 4.16992521286011, 0.0, 4.0, 0.0, 1.41421353816986, 0.0, 0.0, 0.0, 0.0, 0.252092689275742, 2.82842707633972, 5.0, 0.0, 0.0
CCN(N)C=O, -0.126619562506676, 0.0, 0.577350258827209 0.577350258827209, 0.0494062379002571, 0.0, 0.288675129413605 0.288675129413605, 0.0, -0.0129287652671337, 0.0, 0.0 0.0, -0.00569543149322271, 46.3300018310547, 0.148442402482033 0.148442402482033, 1.0, 0.0, 0.0430331490933895 0.0430331490933895, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 3.7172691822052, 1.0, 0.0, 3.20000004768372, 0.0, 1.77543461322784, 0.0, 0.0, 3.0, 0.0, 0.0, 0.105409257113934, 0.0, 0.0, 0.935856580734253, 0.5, 0.0, 0.0, 0.500542044639587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0745356008410454, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 7.49444532394409, 0.0, 0.0, 0.0, 0.0, 0.0, 6.02445030212402, 29.0, 0.0, 0.0, 0.0, 6.05202198028564, 0.0, 0.5, 31.0, 0.0, 172.325439453125, 5.0517430305481, 20.0, 0.0, 0.0, 158.43928527832, 1.33209192752838, 0.0, 0.0, 0.0, 145.985885620117, 0.0, 90.6749114990234, 139.029998779297, 0.0, 17.6913776397705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.99156379699707, 0.0, 1.0, 0.0, 2.80806040763855, 1.0, 0.0, 0.0, 0.288675129413605, 0.0, 0.0, 1.0, 1.92166829109192, 0.0, 1.39384686946869, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.288675129413605, 0.0, 0.0, 0.0, 1.15470051765442, 0.0, 0.0, 0.0, 3.58496260643005, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.191675037145615, 0.0, 2.0, 0.0, 0.0
O=C1N(SC(Cl)(Cl)C(Cl)Cl)C(=O)C2CC=CCC12, -0.194331899285316, 0.0, 5.07260036468506 5.07260036468506, -0.0395347066223621, 0.0, 5.97718906402588 5.97718906402588, 0.0, -0.0138863427564502, 0.0, 8.53145694732666 8.53145694732666, 0.00565024605020881, 62.6800003051758, 5.94472932815552 5.94472932815552, 1.0, 0.0, 5.07513189315796 5.07513189315796, 0.0, 0.0, 0.0, 0.0, 5.51774215698242 5.51774215698242, 0.0, 0.0, 14.4099721908569, 0.0, 0.0, 12.8249940872192, 2.0, 0.0, 5.17479181289673, 0.0372678004205227, 7.62444305419922, 0.0, 0.0, 2.65927982330322, 0.0, 0.0, 2.80946946144104, 0.0, 0.184332758188248, 8.20241355895996, 3.96540641784668, 0.0, 0.278502225875854, 6.16645097732544, 0.0, 0.454568654298782, 0.0, 6.99928522109985, 0.0, 3.44831490516663, , 0.0, 0.0, 1.65731203556061, 2.69017839431763, 0.0, 0.0, 0.584445416927338, 0.730296730995178, 0.0, 1.70590054988861, 0.0, 0.0, 0.0, 4.0, 0.0, 1.16393792629242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, , 2.0, 0.0, 0.0, 56.8876953125, 2.0, 0.0, 1.0, 0.0, 0.0, 31.5867538452148, 235.0, 0.0, 0.0, 0.0, 73.2724914550781, 0.0, 0.5, 567.0, 0.0641500279307365, 1708.55078125, 90.4400482177734, 96.0, 0.0, 0.347716152667999, 2025.01196289062, 42.1304550170898, 0.0, 0.0, 0.615596115589142, 2885.89379882812, 0.0, 2677.8310546875, 478.079986572266, 4.4615421295166, 2071.3046875, 0.0, 0.0, 1.85053586959839, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0, 30.0, 0.0, 0.0, 0.0, 0.0, 13.4996356964111, 0.0, 0.0, 2.0, 8.34304141998291, 2.0, 0.0, 0.0, 2.13230037689209, 0.0, 2.0, 0.0, 8.34166049957275, 0.20412415266037, 6.90099382400513, 0.0, 0.0, 0.0, 1.06674861907959, 0.0, 2.0, 4.82265472412109, 0.0, 0.0, 0.20412415266037, 0.0, 0.0, 0.0, 4.03859043121338, 5.16992521286011, 0.0, 0.0, 0.0, 0.0, 2.0, 2.42504143714905, 0.0, 0.0, 0.508817732334137, 0.0, 2.0, 0.0, 1.55934536457062
Nc1ccc2ccccc2c1, -0.0086602158844471, 0.0, 1.29197371006012 1.29197371006012, -0.00447590881958604, 0.0, 1.95425176620483 1.95425176620483, 0.0, -0.000332824245560914, 0.0, 2.71106457710266 2.71106457710266, -1.93123942153761e-05, 26.0200004577637, 0.482122391462326 0.482122391462326, 1.0, 0.0, 0.609116733074188 0.609116733074188, 0.0, 0.0, 0.0, 0.0, 0.679712653160095 0.679712653160095, 0.0, 0.0, 7.63888883590698, 0.0, 0.0, 6.11880207061768, 0.0, 1.0, 3.1640625, 0.0, 3.60405921936035, 0.0, 0.0, 1.60000002384186, 0.0, 0.0, 0.262891709804535, 0.0, 0.0518340393900871, 2.60658812522888, 8.78097438812256, 0.0, 0.0737416818737984, 1.773521900177, 0.0, 0.0, 0.0, 10.6178750991821, 0.0, 1.20779895782471, , 0.0, 0.0, 0.0277777779847383, 0.829344630241394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.363746374845505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17153961956501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 7.0, 0.0, 11.3599882125854, 2.0, 0.0, 0.0, 0.0, 0.0, 12.1661853790283, 108.0, 0.0, 0.0, 0.0, 16.3323707580566, 0.0, 0.5, 144.0, 0.0, 657.628723144531, 14.3323707580566, 56.0, 0.0, 0.151374712586403, 748.883422851562, 8.33237075805664, 0.0, 0.0, 0.282117545604706, 990.101684570312, 0.0, 836.441589355469, 331.010009765625, 1.65096366405487, 432.028717041016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 7.68179845809937, 0.0, 0.0, 0.0, 5.36017322540283, 0.0, 0.0, 0.0, 0.622008442878723, 0.0, 8.0, 1.0, 4.72284078598022, 0.0, 3.80187177658081, 2.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0, 3.1080687046051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.60960268974304, 4.45943164825439, 0.0, 0.0, 0.0, 0.0, 0.0, 1.43704426288605, 0.0, 0.0, 0.0269771013408899, 0.0, 0.0, 0.0, 0.811929047107697
CC(=NNC(=O)c1ccncc1)O, -0.129781574010849, 0.0, 1.30889523029327 1.30889523029327, -0.0362282618880272, 0.0, 1.46999847888947 1.46999847888947, 0.0, 0.0969808474183083, 0.0, 1.86094164848328 1.86094164848328, -0.179648578166962, 74.5800018310547, 0.303659737110138 0.303659737110138, 1.0, 0.965489387512207, 0.273624956607819 0.273624956607819, 0.0, 0.0, 0.0, 0.0, 0.229683205485344 0.229683205485344, 0.0, 0.0, 11.0769233703613, 0.0, 0.0, 7.05928993225098, 1.0, 1.0, 5.671875, 0.0, 3.63535928726196, 0.0, 1.0, 4.15224933624268, 0.0, 0.0, 0.234364375472069, 0.0, 0.0248451996594667, 2.33583331108093, 3.30192732810974, 0.0, 0.0124225998297334, 1.26175963878632, 1.0, 0.0, 0.0, 4.49915361404419, 0.0, 0.699512898921967, , 0.0, 0.0, 0.0170103460550308, 0.40282267332077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14593917131424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0674886777997017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.200000002980232, , 2.0, 4.0, 0.0, 15.6289024353027, 1.0, 0.0, 0.0, 0.0, 0.0, 14.6889133453369, 159.0, 0.0, 0.0, 0.0, 18.7682266235352, 1.0, 0.5, 274.0, 0.0, 571.741943359375, 16.6020431518555, 58.0, 0.0, 0.102062076330185, 613.860656738281, 13.159294128418, 0.0, 0.0, 0.0589255653321743, 735.489135742188, 1.0, 634.346801757812, 328.049987792969, 1.31037068367004, 463.322570800781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 9.68179798126221, 0.0, 0.0, 0.0, 6.19837713241577, 0.0, 0.0, 0.0, 0.810617208480835, 0.0, 2.0, 0.0, 5.34657096862793, 0.0, 3.65392661094666, 0.0, 0.0, 0.0, 0.117851130664349, 0.0, 0.0, 2.53512978553772, 0.0, 0.0, 0.0, 0.617213428020477, 0.0, 0.0, 2.00994086265564, 4.70043992996216, 0.0, 1.0, 0.0, 1.10520946979523, 2.0, 0.888610601425171, 0.0, 0.0, 0.311399400234222, 0.0, 3.0, 0.0, 0.545009255409241
c1ccc2ccoc2c1, -0.0787805616855621, 0.0, 0.942809045314789 0.942809045314789, -0.00726826256141067, , 1.5 1.5, , 0.00396911660209298, 0.0, 1.41421353816986 1.41421353816986, 0.000405217084335163, 13.1400003433228, 0.314441025257111 0.314441025257111, 0.333333343267441, 0.0, 0.394233018159866 0.394233018159866, 0.0, , 0.0, , 0.300349175930023 0.300349175930023, 0.0, , 5.76000022888184, 0.0, 0.0, 4.87234973907471, , 0.0, 2.31952667236328, 0.0340206921100616, 2.88918519020081, , , 0.996539771556854, , , 0.142258897423744, , 0.0670614913105965, 1.95842659473419, 6.86171770095825, , 0.0613984279334545, 1.3616201877594, , 0.0, , 6.6689920425415, , 0.906177043914795, , , , 0.0196418557316065, 0.494945228099823, , , 0.0, 0.0, , 0.196636587381363, , , 0.0, , , 0.0925643891096115, 0.0, , 0.0, 0.0, 0.0, , 0.0, , , 0.0, , 0.0, 0.0, , 0.0, 6.0, , 9.77446937561035, 1.0, 0.0, , 0.0, , 10.6641836166382, 70.0, , 0.0, 0.0, 13.9962759017944, , 0.25, 79.0, 0.117851130664349, 415.041076660156, 9.66418361663818, 46.0, 0.0, 0.25, 471.492492675781, 4.33209180831909, , , 0.294627815485001, 613.159057617188, 0.0, 400.184600830078, 184.009994506836, 1.0, 157.593872070312, 0.0, , 0.0, , , , , , , 0.0, 0.0, 9.0, 0.0, 0.0, , , 6.10444784164429, , 0.0, 0.0, 4.46632671356201, 0.0, , , 0.333333343267441, 0.0, 6.0, 0.0, 3.73552012443542, 0.0, 3.21632647514343, 2.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0, 2.68676519393921, , 0.0, 0.0, 0.0, 0.0, , 1.77903914451599, 4.16992521286011, , 0.0, , 0.0, 0.0, 0.936856329441071, , 0.0, 0.163348972797394, 0.0, 1.0, , 0.560395419597626
COc1cc2OC3OC=CC3c2c2oc3cccc(O)c3c(=O)c12, -0.342782139778137, 0.0, 4.83660221099854 4.83660221099854, 0.0621128529310226, 0.0, 9.52715587615967 9.52715587615967, 0.0, -0.545241296291351, 0.0, 14.2630453109741 14.2630453109741, 0.66319477558136, 74.2200012207031, 1.65968954563141 1.65968954563141, 0.800000011920929, 0.0, 2.53753423690796 2.53753423690796, 0.0, 0.0, 0.0, 0.0, 3.10514354705811 3.10514354705811, 0.0, 0.0, 16.1938781738281, 0.0, 0.0, 12.6072568893433, 1.0, 8.0, 6.02055168151855, 0.0793816149234772, 7.4696249961853, 0.0, 0.0, 2.33333325386047, 0.0, 0.0, 0.692337870597839, 0.0, 0.166238144040108, 5.75286388397217, 3.63587737083435, 0.0, 0.245645403862, 4.50429058074951, 0.0, 0.0, 0.0, 18.3096237182617, 0.0, 3.43170738220215, , 0.0, 0.0, 0.155708998441696, 2.33435201644897, 0.0, 0.0, 0.0, 0.0, 0.0, 1.52248334884644, 0.0, 4.0, 0.0, 0.0, 0.0, 1.02271699905396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, , 1.0, 4.0, 0.0, 28.6468143463135, 4.0, 1.39629077911377, 0.0, 0.0, 0.0, 31.3209190368652, 391.0, 0.0, 0.0, 0.0, 48.7558479309082, 1.0, 0.444444447755814, 1132.0, 0.196418553590775, 1693.7197265625, 54.306022644043, 142.0, 0.0, 0.522165536880493, 2133.458984375, 56.4026641845703, 0.0, 0.0, 1.01781952381134, 3328.45458984375, 0.0, 3513.75122070312, 1048.06005859375, 21.3672943115234, 3183.3310546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 47.0, 0.0, 0.0, 0.0, 0.0, 16.4219207763672, 0.0, 0.0, 2.0, 11.6858720779419, 2.0, 0.0, 0.0, 1.70031785964966, 1.51622176170349, 9.0, 0.0, 10.9136419296265, 0.0, 10.2500095367432, 0.0, 0.0, 0.0, 0.577658295631409, 0.0, 0.0, 9.78564262390137, 0.0, 0.0, 0.0, 0.944173991680145, 0.0, 0.0, 7.89913558959961, 5.58496236801147, 0.0, 1.0, 0.0, 2.4911732673645, 1.0, 6.41362047195435, 0.0, 0.0, 0.8549684882164, 0.0, 1.0, 0.0, 5.16561126708984
