SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SPC-6,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,SCH-6,Kier1,SC-5,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC6H7ClN.HI%2Fc1-8-5-3-2-4-6%288%297%3B%2Fh2-5H%2C1H3%3B1H%2Fq%2B1%3B%2Fp-1,342.791625976562,3.95173740386963,74.2046737670898,0,5.98312759399414,999.0009765625,1.11529469490051,3.80453038215637,0.811570227146149,3.23902487754822,0,0.743529796600342,2.54033637046814,0,0,1,1.50166130065918,0,0,8,1.02437734603882,0.333333343267441,0.0833333358168602,0,0,0,0,0,1,0.130238905549049,-0.101551689207554,0,4.16992521286011,0.0528423488140106,1.3731781244278,0,1.13807117938995,-0.0143275251612067,0.5,0,0,0,1.04044008255005,-0.0020825860556215,0,1.13807117938995,0.471404522657394,0,-1179869184,8e+09,4,0,0,0,0.0833333358168602,9,0.16666667163372,0.16666667163372,0,0,0,3.92000007629395,0,0.0453609228134155,184.029998779297,1,2.38016533851624,0.0967953726649284,0,0,8.10499858856201,0.502963483333588,0,3.55177116394043,36,0,0,0,0.999000012874603,2.96502661705017,0.154303357005119,2.19974064826965,0,0,1,0,1.01717698574066,0,3.96540641784668,0,0.593535959720612,2.14913988113403,0.193590745329857,0,3,0,0.0514344498515129,127.711402893066,0,10.4502935409546,0,414.335418701172,14.7263803482056,1,0,0,405.963470458984,0,2,484.187622070312,14.0213975906372
InChI%3D1S%2FC9H14N.CH4O4S%2Fc1-10%282%2C3%299-7-5-4-6-8-9%3B1-5-6%282%2C3%294%2Fh4-8H%2C1-3H3%3B1H3%2C%28H%2C2%2C3%2C4%29%2Fq%2B1%3B%2Fp-1,704.123657226562,7.16618537902832,347.911804199219,0,12.8199911117554,999.0009765625,1.77338039875031,7.16583204269409,1.64145445823669,7.61517286300659,0,1.37862288951874,3.89057683944702,0,,1,1.96861410140991,,74.8099975585938,14,1.3690824508667,0.535074770450592,0.306186228990555,0,0,0,0,0,0,0.510316610336304,-0.459405243396759,0.000134164074552245,5,0.290989756584167,0.0419208556413651,0,2.92254185676575,-0.0873698890209198,0.013374806381762,0,0,,2.45670580863953,0.000604273402132094,0,2.15055680274963,3.0710232257843,0,-64771104,60000002048,5,,0.642228543758392,0,0.102062076330185,16,0.433012694120407,0.0510310381650925,0,0,0,6.66666650772095,0.144337564706802,0.0320750139653683,784.059997558594,,8.81660938262939,0.0226804614067078,,0,10.1857128143311,1.94461739063263,0,5.85579395294189,72,0.353553384542465,0,0,0.999000012874603,5.45513010025024,0.353553384542465,2.35660624504089,,0.117851130664349,0,0,1.18511736392975,,6.08364343643188,0,0.679265797138214,3.04182171821594,0.281063169240952,0,6,,0.136082768440247,25.5856170654297,0,26.2224311828613,0,779.082092285156,27.6489696502686,4,1.5,0,816.255615234375,1.5,0,1046.60107421875,15.3286466598511
InChI%3D1S%2FC14H23N%2Fc1-2-3-4-5-6-7-8-13-9-11-14%2815%2912-10-13%2Fh9-12H%2C2-8%2C15H2%2C1H3,848.259399414062,11.1661853790283,624.612548828125,0,10.9328746795654,1,0.33052721619606,7.3256983757019,0.35010626912117,5.68233966827393,0.333333343267441,0.379105448722839,4.10135412216187,0,,2,2.83113312721252,,26.0200004577637,15,2.24182486534119,1.26111900806427,0.711394667625427,0,0,0,0,0,0,0.0269772820174694,-0.0086592398583889,0,4.90689039230347,-0.00447222637012601,2.23610019683838,0,0.841260969638824,-0.000343370455084369,0.213200718164444,1,7,,0.95495480298996,-1.36019343699445e-05,0,1.23672640323639,0.492799282073975,0,273,482,4,,0,0,0.0833333358168602,13.0666666030884,0,0.142258897423744,0,0,0,8.18685150146484,0,0.0277777779847383,1234.01000976562,,6.22222232818604,0.0356793627142906,,0,9.83649921417236,0.214076176285744,0,6.17070245742798,64,0,0,0,0.5,4.25934839248657,0,2.79872441291809,0,0,0,0,1.79375827312469,,16.5537014007568,0,1.21899211406708,7.18781900405884,0.687793076038361,0,12,,0.401162683963776,15.3599882125854,1,15.1661853790283,0,820.332092285156,17.3323707580566,1,0,0,855.466979980469,0,1,967.180419921875,15.3323707580566
InChI%3D1S%2FC15H10O2%2Fc16-13-10-15%2811-6-2-1-3-7-11%2917-14-9-5-4-8-12%2813%2914%2Fh1-10H,1672.50402832031,23.7670211791992,1278.41625976562,0,11.6649255752563,0.800000011920929,0.842227101325989,8.343337059021,1.13913536071777,7.3152494430542,5.08567523956299,1.33568215370178,6.2953028678894,0,0,3,5.40602111816406,1,26.2999992370605,26,4.47794342041016,2.79184579849243,2.03778409957886,0,0,0,1,0,0,0.288962483406067,-0.0752806514501572,0,5.08746290206909,-0.0695564672350883,0,0,2.28752446174622,-0.0971694737672806,0,2,1,,3.82268643379211,0.0984468162059784,0,5.43558216094971,0.871785044670105,0,259,500,9,0,0,0,0.240950956940651,12.055401802063,0.247599765658379,0.332161635160446,0,0,0,5.32544374465942,0,0.080686129629612,689.02001953125,0,2.55999994277954,0.0867257416248322,1,0,9.29710578918457,0.382821500301361,0,5.68246126174927,90,0,0,0,0.444444447755814,4.1406364440918,0.0656214579939842,2.99884247779846,0,0,0,0,2.12662243843079,0,12.5060062408447,1,1.49530744552612,16.5180625915527,0.779245018959045,0,12,0,0.480264037847519,18.5489387512207,0,19.9962768554688,1,1063.77868652344,27.9925518035889,0,0,0,1245.64038085938,0.25,0,1713.26086425781,28.6567363739014
InChI%3D1S%2FC4H6O%2Fc1-3-4%282%295%2Fh1%2C4-5H%2C2H3,38.0336570739746,0,0,0,4.28445720672607,0.5,0.0745356008410454,2.27005553245544,0,1.80209517478943,0,0,0.816496610641479,0,0,0,0,0,20.2299995422363,2,0,0,0,0,0,0,0,0,0,0.0952058061957359,-0.0434895046055317,0.333333343267441,3.32192802429199,-0.0059764520265162,1.41421353816986,0,0.40824830532074,0.00186305318493396,1.41421353816986,0,0,0,0,0,0,0,0.40824830532074,0,19,18,0,0,0,0,0,5,0,0,0,0,0,2.25,0,0,80.0100021362305,0,4,0,0,0,3.10191416740417,0.129099443554878,0,1.41289937496185,16,0,0,0,0.333333343267441,0.842640161514282,0,0.241202265024185,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.77446889877319,0,4.33209180831909,1,122.242790222168,4.66418409347534,1,0,0,107.536979675293,0,1,93.059455871582,2.33209204673767
InChI%3D1S%2FC7H3I2NO%2Fc8-5-1-4%283-10%292-6%289%297%285%2911%2Fh1-2%2C11H,1492.44885253906,158.566802978516,752.445556640625,0,8.43072128295898,0.5,1.52787613868713,5.14706563949585,2.76508402824402,4.55936288833618,3.53277564048767,,3.78272390365601,0,,4,2.47126626968384,,44.0200004577637,15,1.70471298694611,0.922798097133636,0.300789654254913,0,0,0,0,0,,0.200350314378738,-0.0298891365528107,0,4.45943164825439,-0.0506889298558235,0,0,2.11262774467468,0.0202287714928389,0,1,0,,2.67232036590576,-0.0633043423295021,0,3.43565249443054,0.867978751659393,0,99,148,2,,0,0,0.0555555559694767,9.09090900421143,0.272165536880493,0.205950379371643,0,0,,3.59999990463257,0,0.020833333954215,86.0400009155273,,1.9753086566925,0.125377893447876,,0,9.6200532913208,0.871160089969635,0,4.88737678527832,52,0,0,,0.333333343267441,4.22468376159668,0.163663417100906,2.79061579704285,,0,,,2.3981773853302,,1.5,0,0.820835173130035,6.60385465621948,0.640674769878387,0,5,,0.0974783599376678,233.41178894043,0,30.6301174163818,0,1178.51342773438,54.0940475463867,0,0,0,1304.70703125,0,0,1688.34057617188,80.4097900390625
InChI%3D1S%2FC11H17NO%2Fc1-3-12%287-8-13%2911-6-4-5-10%282%299-11%2Fh4-6%2C9%2C13H%2C3%2C7-8H2%2C1-2H3,945.961547851562,14.9965543746948,718.9970703125,0,9.68179798126221,0.75,0.68522834777832,6.27438688278198,0.902071118354797,4.98886060714722,0.5,0.88101726770401,3.8274667263031,0,,2,3.05313229560852,,23.4699993133545,16,2.17226195335388,1.09743714332581,0.571653723716736,0,0,0,0,0,0,0.182959020137787,-0.0835202634334564,0.16666667163372,4.70043992996216,-0.0733458921313286,3.99947214126587,0,1.34078931808472,0.0936850756406784,1.54438960552216,1,3,,2.08528590202332,-0.0171103980392218,0,2.52520251274109,0.622008442878723,0,140,254,4,,0,0,0.0833333358168602,11.0769233703613,0.0833333358168602,0.131445854902267,0,0,0,5.671875,0,0.0277777779847383,744.02001953125,,3.32409977912903,0.0402003787457943,,0,8.3251485824585,0.353005677461624,0,4.70076417922974,58,0,0,,0.428571432828903,3.14227938652039,0.0372678004205227,2.11844277381897,,0,,0,1.41516482830048,,7.53310680389404,0,0.807111203670502,6.63657808303833,0.368726044893265,0,5,,0.149900645017624,14.1344566345215,0,13.8306474685669,0,735.133911132812,16.9968338012695,2,0,0,802.529052734375,0,5,998.58935546875,16.885835647583
InChI%3D1S%2FC13H29N%2Fc1-2-3-4-5-6-7-8-9-10-11-12-13-14%2Fh2-14H2%2C1H3,552.595642089844,10.1661853790283,498.20947265625,0,10.4852809906006,0.857142865657806,0,6.91421365737915,0,4.5355339050293,0,0,2.95710682868958,0,0,0,1.91421353816986,0,26.0200004577637,11,1.22855341434479,0.780330061912537,0.489276707172394,0,0,0,0,0,0,0.0296331718564034,-0.0120891109108925,0,4.80735492706299,-0.00252518872730434,2.26892328262329,0,0,-0.000196016044355929,0,0,12,0,0,-6.19201682638959e-06,0,0,0,0,254,455,0,0,0,0,0,14,0,0,0,0,0,13,0,0,1582.01000976562,0,13.0909090042114,0,0,0,10.0626316070557,0,0,6.61535501480103,50,0,0,0,0.461538463830948,4.32420921325684,0,2.80767750740051,0,0,0,0,1.80855107307434,0,19.1782283782959,0,1.15383875370026,0,0.727498888969421,0,11,0,0.451919376850128,14.3599882125854,1,13.1661853790283,0,672.7998046875,12.1661853790283,1,0,0,645.845764160156,0,2,603.118774414062,11.1661853790283
InChI%3D1S%2FC6H14S2%2Fc1-5%282%297-8-6%283%294%2Fh5-6H%2C1-4H3,409.367797851562,4,290.205688476562,0,6.56891393661499,0.666666686534882,1.29741632938385,3.62589764595032,0.749063670635223,3.3650438785553,0.333333343267441,1.49812734127045,1.32136726379395,0,0,0,0.666666686534882,0,50.5999984741211,5,0.666666686534882,0,0,0,0,0,0,0,0,0.0211567878723145,0.0001715820399113,1.62865054607391,4,-0.0134859783574939,0,0,0.577350258827209,-0.000799812085460871,4,0,0,0,0.333333343267441,0.00290758442133665,0,0.666666686534882,0.816496610641479,0,56,74,0,0,0,0,0,8,0,0,0,0,0,3.9375,0,0,385.019989013672,0,7.19999980926514,0,0,0,7.27469635009766,1.22398006916046,0,4.6569766998291,30,0,0,0,0.400000005960464,4.90007734298706,0,2.96936440467834,0,0,0,0,1.49812734127045,2,0,0,1.49812734127045,0,0,0,2,0,0,20.2555065155029,0,16.4673233032227,2,641.813232421875,18.0187110900879,4,0,0,626.6025390625,0,4,624.65625,11.6791410446167
InChI%3D1S%2FC20H30O2%2Fc1-13%282%2914-6-8-16-15%2812-14%297-9-17-19%2816%2C3%2910-5-11-20%2817%2C4%2918%2821%2922%2Fh7%2C12-13%2C16-17H%2C5-6%2C8-11H2%2C1-4H3%2C%28H%2C21%2C22%29%2Ft16-%2C17%2B%2C19%2B%2C20%2B%2Fm0%2Fs1,4108.52294921875,41.9925537109375,3375.8896484375,0,16.1209564208984,1,4.8248929977417,10.2873649597168,7.69778823852539,10.3335494995117,4.77054214477539,10.2784471511841,8.98092079162598,4.79417181015015,0,0,7.22001552581787,1,37.2999992370605,45,5.74754571914673,4.27081966400146,3.32086515426636,0,0,0,3,0,0,0.194334834814072,-0.0968556776642799,1.06624269485474,5.45943164825439,0.0181352011859417,7.41192483901978,2,6.67987442016602,-0.00550732528790832,6.50168895721436,3,6,0,10.3507375717163,-0.0188785586506128,2.30940103530884,14.9735403060913,2.56078720092773,0,354,943,0,0,0.235702261328697,0.5,0.167184934020042,16.84375,1.25924348831177,0.492719799280167,0,2,0,5.81717443466187,0.249296993017197,0.126718387007713,2454.02001953125,0,2.60631012916565,0.380856037139893,0,2,14.4848537445068,2.07258558273315,0,8.92723751068115,124,0.219913199543953,0,0,0.5,8.53961753845215,0.733939111232758,7.06827259063721,0,0.138051629066467,0,0,5.60057640075684,0,9.12534141540527,2,4.08029556274414,16.7050762176514,2.96027112007141,6.39922857284546,6,1,2.09733986854553,23.5489387512207,0,24.6641845703125,3,1961.06262207031,39.4386520385742,4,0.5,1,2405.86889648438,0,4,3721.16259765625,46.9925537109375
InChI%3D1S%2FC10H18O%2Fc1-2-3-4-5-6-7-8-9-10-11%2Fh11H%2C2-7%2C10H2%2C1H3,338.621185302734,7.33209180831909,289.339080810547,0,8.3639612197876,1,0,5.41421365737915,0,3.47487378120422,0,0,2.20710682868958,0,0,0,1.38388347625732,0,20.2299995422363,8,0.853553414344788,0.515165030956268,0.301776707172394,0,0,0,0,0,0,0.125168293714523,-0.0677591934800148,0,4.45943164825439,-0.0168351531028748,2.17015647888184,0,0,0.0368786603212357,0,0,7,0,0,-0.0120646534487605,0,0,0,0,150,220,0,0,0,0,0,11,0,0,0,0,0,10,0,0,674.010009765625,0,10,0,0,0,7.3969612121582,0,0,4.48044109344482,38,0,0,0,0.5,2.67588090896606,0,1.60938704013824,0,0,0,0,0.961231768131256,0,13.1851243972778,0,0.554693520069122,0,0.303839206695557,0,6,1,0.144764229655266,11.7744693756104,0,10.3320922851562,0,444.345703125,9.33209228515625,1,0,0,421.234558105469,0,2,383.368225097656,8.33209228515625
InChI%3D1S%2FC6H4N2O5%2Fc9-6-2-1-4%287%2810%2911%293-5%286%298%2812%2913%2Fh1-3%2C9H,645.054443359375,19.2301235198975,401.604095458984,0.25,10.0080718994141,1,0.478860557079315,6.01974439620972,0.46395468711853,5.70230436325073,1.65096366405487,0.442889362573624,4.09772968292236,0,,3,2.92551803588867,,111.870002746582,18,2.08057975769043,1.45856332778931,0.481853455305099,0,0,0,0,0,0,0.227556213736534,0.0273439045995474,0,4.70043992996216,-0.0364428348839283,0,0,2.49942326545715,-0.0637168735265732,0,0,0,,3.04623436927795,-0.0878850296139717,0,3.673011302948,1.20511829853058,0,123,240,3,,0,0,0.0680413842201233,11.0769233703613,0.398974478244781,0.146608799695969,0,0,0,4.48148155212402,0,0.0240562614053488,133.070007324219,,2.72108840942383,0.0322748608887196,,0,6.20668458938599,0.278170645236969,0,3.13915109634399,62,0,0,0,0.5,2.18723678588867,0.0398475527763367,1.36651206016541,0,0,0,0,0.771622776985168,,1.65096366405487,0,0.457786589860916,5.85380077362061,0.180733203887939,0,6,,0.0535559467971325,17.592321395874,0,15.8783264160156,0,471.629699707031,22.2062301635742,0,2.25160002708435,0,537.211364746094,0,0,708.5,22.5391273498535
InChI%3D1S%2FC7H6O2.Na%2Fc8-7%289%296-4-2-1-3-5-6%3B%2Fh1-5H%2C%28H%2C8%2C9%29%3B%2Fq%3B%2B1%2Fp-1,335.864044189453,6.32836771011353,144.976303100586,0,6.69023466110229,999.0009765625,0.130245730280876,4.30453062057495,0.122617043554783,3.6421070098877,1,,2.59263896942139,0,,1,1.80083346366882,,40.1300010681152,9,1.25044357776642,0.451184451580048,0.235702261328697,0,0,0,1,0,,0.264795362949371,-0.138900905847549,0,4.32192802429199,0.0180205646902323,0,0,1.04044008255005,-0.010925030335784,0,1,0,,1.05473780632019,-0.000577134662307799,0,1.04044008255005,0.5,0,820130816,9000000512,5,,0,0,0.102062076330185,10,0.16666667163372,0.0589255653321743,0,0,,4.76033067703247,0,0.0320750139653683,106.029998779297,,3.11111116409302,0.0160375069826841,,0,4.29499959945679,0.0833333358168602,0,2.36480784416199,40,0,0,,0.999000012874603,1.46808743476868,0,0.891640186309814,,0,,,0.506194233894348,,6.08364343643188,0,0.287289351224899,4.74510288238525,0.054755475372076,0,5,,0.0130945695564151,14.2127227783203,0,9.66418361663818,0,357.433959960938,12.4386529922485,0,0.5,1,383.633331298828,0,0,450.459320068359,10.3283681869507
InChI%3D1S%2FC5H8O2%2Fc1-4%286%293-5%282%297%2Fh3H2%2C1-2H3,112.868125915527,5.43865299224854,84.0774383544922,0,5.86180734634399,1,0.144337564706802,3.12589764595032,0.203263133764267,3.02339601516724,0.5,0.0294627826660872,0.942809045314789,0,0,0,0.942809045314789,2,34.1399993896484,4,0,0,0,0,0,0,2,0,0,0.254677981138229,-0.0295709408819675,0.25,3.80735492706299,-0.0769086703658104,1,0,0.471404522657394,-0.0708061456680298,2.30940103530884,0,1,0,0.942809045314789,0.0499467551708221,0,0.235702261328697,0.816496610641479,0,38,48,0,0,0,0,0,7,0,0,0,0,0,3.06122446060181,0,0,154.020004272461,0,6,0,0,0,4.52360343933105,0.288675129413605,0,2.11535501480103,26,0,0,0,0.5,1.58080685138702,0,0.497890949249268,0,0,0,0,0.350577056407928,0,0,2,0,2,0,0,1,0,0,8.54893779754639,0,6.66418409347534,0,206.188735961914,8.32836818695068,2,0.25,0,195.420120239258,0,2,202.219284057617,4.66418409347534
InChI%3D1S%2FC6H12ClN.ClH%2Fc7-3-6-8-4-1-2-5-8%3B%2Fh1-6H2%3B1H,252.324783325195,7.90347480773926,174.441711425781,0,5.81999111175537,999.0009765625,0.335410207509995,3.9318516254425,0.522057831287384,2.93915748596191,0,0.291087687015533,2.17166829109192,0,0,0,1.70728635787964,0,3.24000000953674,5,0.696923434734344,0.348461717367172,0.144337564706802,0,0,0,0,0,0,0.141942262649536,-0.0716133192181587,0,4.16992521286011,-0.044579342007637,0,0,0.433012694120407,0.0684031695127487,0,0,6,0,0.654647946357727,-0.0171613190323114,0,0.348461717367172,0.20412415266037,0.144337564706802,-1179869184,8e+09,0,0,0,0,0.102062076330185,9,0,0.0721687823534012,0.111803397536278,0,0,4.83950614929199,0,0.079056940972805,369.029998779297,1,2.88000011444092,0.0559016987681389,0,0,7.04849243164062,0.15811388194561,0,3.75046706199646,34,0,0,0,0.999000012874603,2.61569428443909,0,1.76845729351044,1,0,0,0,1.36479914188385,0,7.38313722610474,0,0.569774031639099,0,0.291087687015533,0,2,0,0.12677313387394,24.7854957580566,0,10.4502935409546,0,409.889038085938,11.4502935409546,0,0,0,418.554473876953,0,4,471.319366455078,7.44227266311646
InChI%3D1S%2FC9H11NO2%2Fc1-2-12-9%2811%297-3-5-8%2810%296-4-7%2Fh3-6H%2C2%2C10H2%2C1H3,642.913269042969,11.8266448974609,414.201385498047,0,8.97469139099121,1,0.352952837944031,5.73638200759888,0.357405811548233,4.78591108322144,1.31037068367004,0.359788745641708,3.60926818847656,0,,2,2.54594278335571,,52.3199996948242,14,1.79513692855835,1.08662402629852,0.424757897853851,0,0,0,1,0,,0.293641000986099,-0.176302328705788,0,4.58496236801147,0.0680973082780838,1.28268933296204,0,1.42846834659576,-0.0145328585058451,0.685006737709045,1,1,,1.72322940826416,-0.0119775738567114,0,2.0198929309845,0.6910440325737,0,140,211,4,,0,0,0.0833333358168602,10.0833330154419,0.117851130664349,0.131445854902267,0,0,,4.88888883590698,0,0.0277777779847383,397.029998779297,,3.11418676376343,0.0299263969063759,,0,6.91035461425781,0.221225038170815,0,3.76407265663147,54,0,0,,0.5,2.34247875213623,0.0138888889923692,1.42181777954102,,0,,,0.83363002538681,,3.83851957321167,0,0.517934501171112,7.73231601715088,0.210588991641998,0,5,,0.0745145007967949,13.9089260101318,1,13.1624612808228,0,554.621887207031,17.1031150817871,1,0,1,599.886474609375,0.5,2,737.0263671875,15.9928302764893
InChI%3D1S%2FC11H16N2O2%2Fc1-8-7-9%2815-11%2814%2912-2%295-6-10%288%2913%283%294%2Fh5-7H%2C1-4H3%2C%28H%2C12%2C14%29,1106.03662109375,18.8269233703613,839.272521972656,0,11.4222850799561,0.800000011920929,0.897701799869537,7.04091262817383,1.14877307415009,6.31335544586182,2.40685200691223,0.98233950138092,4.63319873809814,0,,3,3.47127461433411,,45.060001373291,20,2.17616105079651,1.54986476898193,0.845352828502655,0,0,0,1,0,0,0.391830176115036,-0.332147359848022,1.17047572135925,4.90689039230347,0.22700223326683,3.18138217926025,0,2.30306458473206,-0.10746918618679,4.60920763015747,1,0,,3.2923891544342,-0.0320815518498421,0,3.53175854682922,1.19791758060455,0,201,392,3,,0,0,0.0680413842201233,13.0666666030884,0.232307806611061,0.155437618494034,0,0,0,5.91499996185303,0,0.0240562614053488,751.039978027344,,3.81096410751343,0.0446354746818542,,0,9.48194026947021,0.541360318660736,0,4.65874338150024,70,0,0.142857149243355,,0.444444447755814,3.45096325874329,0.101817518472672,2.05048894882202,,0,,,1.34426963329315,,1.65096366405487,0,0.646454393863678,6.4474196434021,0.357702940702438,0,5,,0.155790910124779,17.268913269043,0,16.8272018432617,0,802.583129882812,22.8779563903809,4,0,0,886.057067871094,0.5,1,1157.83947753906,22.3252010345459
InChI%3D1S%2FC12H17NO%2Fc1-4-13%285-2%2912%2814%2911-8-6-7-10%283%299-11%2Fh6-9H%2C4-5H2%2C1-3H3,1074.99365234375,17.660737991333,832.702331542969,0,10.5520420074463,0.75,0.783032476902008,6.68507051467896,0.987431168556213,5.46755027770996,1.65096366405487,0.900614023208618,4.51285171508789,0,,2,3.37571668624878,1,20.3099994659424,19,2.05620241165161,1.07868075370789,0.656120359897614,0,0,0,1,0,0,0.191888898611069,-0.121978618204594,0.516459047794342,4.80735492706299,0.0604772008955479,4.86080026626587,0,1.98831474781036,-0.0300540383905172,2.63993310928345,2,2,,2.9260528087616,-0.00527163315564394,0,3.41326022148132,0.814458549022675,0,153,307,4,0,0,0,0.0833333358168602,12.0714282989502,0.19245009124279,0.131445854902267,0,0,0,5.77777767181396,0,0.0277777779847383,779.02001953125,,3.27272725105286,0.0416666679084301,0,0,9.07907676696777,0.407446950674057,0,5.04576730728149,64,0,0,0,0.428571432828903,3.34692239761353,0.0380362905561924,2.315678358078,1,0,0,0,1.4714879989624,,5.08756160736084,0,0.730466902256012,8.15237903594971,0.349321097135544,0,4,0,0.177195966243744,15.1344566345215,0,14.8306474685669,0,797.337768554688,19.3841133117676,3,0,1,874.696411132812,0,5,1105.91613769531,20.660737991333
InChI%3D1S%2FC14H20ClNO2%2Fc1-4-11-7-6-8-12%285-2%2914%2811%2916%2810-18-3%2913%2817%299-15%2Fh6-8H%2C4-5%2C9-10H2%2C1-3H3,2004.66821289062,36.8369598388672,1867.35388183594,0,13.5436058044434,0.75,1.07702970504761,8.68860054016113,1.65428960323334,6.6829719543457,3.30192732810974,2.10011291503906,5.77849531173706,0,,3,4.55618572235107,,29.5400009155273,28,3.67804598808289,2.2061812877655,1.09092390537262,0,0,0,1,0,0,0.439872741699219,-0.283845722675323,0.451168537139893,5.16992521286011,0.101935885846615,5.12322807312012,0,2.43504238128662,-0.0707943215966225,3.27953839302063,2,4,,4.17402601242065,0.0213385242968798,0,6.2009449005127,0.816229462623596,0,199,569,3,,0,0,0.0680413842201233,16.0555553436279,0.252697080373764,0.135508760809898,0,0,0,8.22684288024902,0,0.0240562614053488,1138.0400390625,,3.99583768844604,0.0447789765894413,,0,11.9580812454224,0.403632521629333,0,6.6851634979248,82,0,0,0,0.428571432828903,4.27240991592407,0.0882295519113541,3.13706588745117,1,0,0,0,2.1685688495636,,6.41050004959106,0,1.4793416261673,11.7720756530762,0.801738023757935,0,6,,0.354189842939377,27.6216793060303,0,21.446569442749,0,1180.94067382812,26.8893165588379,3,0,1,1337.33093261719,0.25,3,1782.46008300781,35.5335540771484
InChI%3D1S%2FC7H6O3%2Fc8-4-5-1-2-6%289%293-7%285%2910%2Fh1-4%2C9-10H,468.027191162109,9.87730598449707,210.604507446289,0,7.56047773361206,1,0.354624956846237,4.73638200759888,0.33730536699295,4.06383609771729,1.65096366405487,0.301672488451004,3.13352584838867,0,,3,2.33458280563354,,57.5299987792969,12,1.39430165290833,0.830066502094269,0.144337564706802,0,0,0,0,0,0,0.292695134878159,-0.0675194710493088,0,4.32192802429199,-0.00881995726376772,0,0,1.40924251079559,-0.131871625781059,0,1,0,,1.94750583171844,0.0887501835823059,0,2.06838130950928,0.6910440325737,0,84,116,3,,0,0,0.0680413842201233,8.10000038146973,0.117851130664349,0.184195280075073,0,0,0,3.40828394889832,0,0.0240562614053488,166.029998779297,,1.99111115932465,0.0354054644703865,,1,5.11207675933838,0.222418650984764,0,2.70962476730347,46,0,0,,0.5,1.86096978187561,0.0215165745466948,1.14098691940308,,0,,,0.63171923160553,,2.7494592666626,0,0.350392550230026,7.30836629867554,0.116696782410145,0,5,,0.0175515301525593,12.3234071731567,0,10.9962759017944,0,415.324676513672,14.6604595184326,0,0.655185341835022,1,458.114013671875,0,0,575.706665039062,14.3246440887451
InChI%3D1S%2FC6H15N%2Fc1-2-3-4-5-6-7%2Fh2-7H2%2C1H3,153.058120727539,3.16618514060974,105.439064025879,0,5.5355339050293,1,0,3.41421365737915,0,2.06066012382507,0,0,1.20710682868958,0,0,0,0.676776707172394,0,26.0200004577637,4,0.353553384542465,0.176776692271233,0,0,0,0,0,0,0,0.0296331718564034,-0.0120891109108925,0,3.80735492706299,-0.00252518872730434,1.91925978660583,0,0,-0.000196016044355929,0,0,5,0,0,-6.19201682638959e-06,0,0,0,0,54,56,0,0,0,0,0,7,0,0,0,0,0,6,0,0,399.010009765625,0,6,0,0,0,5.11288404464722,0,0,3.11535501480103,22,0,0,0,0.5,1.84933531284332,0,1.05767750740051,0,0,0,0,0.571114242076874,0,5.67623996734619,0,0.278838753700256,0,0.102062076330185,0,4,0,0,7.35998821258545,1,6.16618537902832,0,266.808227539062,5.16618537902832,1,0,0,240.595443725586,0,2,199.819686889648,4.16618537902832
