STRUCTURE_SMILES,LOGINV_MRDD_mmol
OS(=O)(=O)Oc1cc2CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3c2cc1.C1CNCCN1,3.9707319148572
N2=C(C1=CC=CC=C1F)C3=C(N(C)C(=O)C2)C=CC(N(=O)=O)=C3,3.97349284940775
O[C@@H]2C\C([C@@H](C)CC2)=C/C=C3/[C@@]1([H])[C@@](CCC3)(C)[C@]([C@H](C)/C=C/[C@H](C)C(C)C)([H])CC1,3.9804712264193
[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,4.0013458916164
CC2(C)CCCC(\C)=C2\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(/C)CCCC1(C)C,4.03090123540212
CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C,4.03733110229165
OC1=CC([C@H](CNC)O)=CC=C1O,4.04021942871249
C2(O)=CC(O)=CC(C(O)CNC(C)CC1=CC=C(O)C=C1)=C2,4.05543694697957
CC(=O)[C@]2(CC[C@H]3[C@@H]4/C=C(/Cl)\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C)OC(C)=O,4.08493245951165
C(=O)(OC2=C(OC(=O)C1=CC=C(C)C=C1)C=CC(C(O)CNC(C)(C)C)=C2)C3C=CC(C)=CC=3,4.09601650430503
[C@@]42([C@@]([C@@H](/C/1=C/OC(\C=C\1)=O)CC2)(CC[C@@H]5[C@]\3(CC[C@@H](/C=C/3CC[C@@H]45)O[C@H]6[C@@H]([C@@H]([C@H]([C@@H](O6)C)O)O)O)C)C)O,4.10467185169754
CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)O[C@@H]4C[C@@H]5CN6CC\C3=C(\Nc2cc(OC)ccc23)[C@H]6C[C@@H]5[C@H](C(=O)OC)[C@H]4OC,4.1249700785101
O[C@@H]1CC(=O)[C@H](C/C=C\CCCC(O)=O)[C@H]1/C=C/[C@@H](O)CCCCC,4.14917611229286
C3=C(Cl)C(N)=CC(OC)=C3C(=O)NC2CCN(CC1=CC=CC=C1)CC2,4.17478811330503
C1(S(N)(=O)=O)=C(Cl)C=C3C(=C1)S(=O)(=O)NC(CC2CCCC2)N3,4.18170953026481
C3=CC=CC(N(C(=O)CC)C2(COC)CCN(CCC1SC=CC=1)CC2)=C3,4.18926656774512
[C@]13([C@@H](N(C)c2c1cc(OC(=O)NC)cc2)N(C)CC3)C,4.21716252146035
C2=C(C(C)(C)C#N)C=C(C(C)(C)C#N)C=C2CN1N=CN=C1,4.24469369310265
[C@@]42([C@H]([C@@H]1CCC=3[C@@H]([C@H]1CC2)CCC(C=3)=O)CC[C@]4(C#C)O)C,4.25211029063496
O[C@H]\1CC[C@H]4C(=C/1)/CC[C@@H]2[C@@H]4CC[C@]3(C)[C@@](O)(CC[C@@H]23)C#C,4.25503422792585
O=C4C=C2[C@@](CC4)([H])[C@]1([H])[C@](CC2)([H])[C@@](CC3)([H])[C@@](CC1)(C)[C@]3(OC(C)=O)C#C,4.30934441913937
[C@@]572[C@H]([C@@]1([C@H]([C@@H]([C@H]3[C@H]([C@@H]1C2)CN4[C@H]([C@]3(O)C)CC[C@@H](C4)C)O)O)O)[C@@H]([C@@H]([C@H]6[C@@]5(CC[C@@H]([C@]6(O7)O)O)C)O)O,4.32274147417053
[Cl-].[Cl-].COc1cc(cc(OC)c1OC)C[C@H]5c6c(OC)c(OC)c(OC)cc6CC[N@+]5(C)CCCOC(=O)CCC(=O)OCCC[N@+]3(C)CCc4cc(OC)c(OC)c(OC)c4[C@H]3Cc2cc(OC)c(OC)c(OC)c2,4.34483550729387
CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@@H]2c3cccc4N\C=C(\C[C@H]2N(C1)CC=C)c34,4.35372805355789
C2=CC(OCC(CNC(C)(C)C)OC(=O)C1=CC=CC=C1)=C3C(=C2)NC(C)=C3,4.35761538461978
CC(=O)O[C@H]\1CC[C@H]4C(=C/1)/CC[C@@H]2[C@@H]4CC[C@]3(C)[C@@](CC[C@@H]23)(C#C)OC(C)=O,4.36218945108244
OC[C@H](CC)NC(=O)[C@@H]2/C=C1/c3cccc4N\C=C(\C[C@H]1N(C)C2)c34,4.40690037443342
CCN(CC)C(=O)[C@@H]2/C=C1/c3cccc4N\C=C(\C[C@H]1N(C)C2)c34,4.41287297329795
O[C@@H]1C[C@H](O)[C@H](C/C=C\CCCC(O)=O)[C@H]1/C=C/[C@@H](O)CCCCC,4.45268290016687
C1(C[C@H]([C@@H]([C@H]1CCCCCCC(=O)OC)/C=C/CC(O)(CCCC)C)O)=O,4.45881853699799
[C@@]82([C@@]([C@@H](/C1=C/C(=O)OC1)CC2)(CC[C@@H]9[C@]7(CCC(O[C@@H]3O[C@@H]([C@H]([C@H](C3)O)O[C@@H]6O[C@@H]([C@@H](O[C@@H]5O[C@@H]([C@@H](O[C@H]4[C@@H]([C@@H](O)[C@@H]([C@H](O4)CO)O)O)[C@H](C5)OC(=O)C)C)[C@H](C6)O)C)C)C[C@H]7CC[C@@H]89)C)C)O,4.46393168264367
O[C@]([C@@]3([H])[C@@]4([H])[C@@](C(C6)CC3)(C)CCC6O[C@@H]1O[C@H](C)[C@@H](O[C@@H](C[C@@H]9O)O[C@H](C)[C@H]9O[C@@H]8O[C@H](C)[C@H]([C@@H](OC(C)=O)C8)O[C@H](O[C@H](CO)[C@H]7O)[C@H](O)[C@H]7O)[C@@H](O)C1)(C[C@@H]2O)[C@@](CC4)(C)[C@H]2[C@@]5=CC(OC5)=O,4.4710430246973
[C@@]32([C@@]([C@@H](/C1=C/C(=O)OC1)CC2)([C@H](O)C[C@H]4[C@H]3CC[C@H]9[C@@]4(CC[C@H](O[C@@H]5O[C@@H]([C@H]([C@H](C5)O)O[C@@H]8O[C@@H]([C@@H](O[C@@H]7O[C@@H]([C@@H](O[C@H]6[C@@H]([C@@H](O)[C@@H]([C@H](O6)CO)O)O)[C@H](C7)OC(=O)C)C)C(C8)O)C)C)C9)C)C)O,4.4710430246973
O[C@]([C@@](CC6)([H])[C@]([C@](CC5)(C)C6CC5O[C@@H]2O[C@H](C)[C@@H](O[C@@H](C[C@@H]9O)O[C@H](C)[C@H]9O[C@@H]8O[C@H](C)[C@H]([C@@H](OC(C)=O)C8)O[C@H](O[C@H](CO)[C@H]7O)[C@H](O)[C@H]7O)[C@@H](O)C2)([H])C[C@H]1O)(C[C@@H]3O)[C@@]1(C)[C@H]3[C@@]4=CC(OC4)=O,4.47803979581213
NS(=O)(=O)c1cc(ccc1OC)C[C@@H](C)NCCOc2ccccc2OCC,4.48735287977482
CN4[C@@H]1CCC[C@H]4C[C@H](C1)NC(=O)c3nn(C)c2ccccc23,4.49472403716254
O=C1N=C(N)NC(N=C2)=C1N=C2CNC3=CC=C(C=C3)C(N[C@@H](CCC(O)=O)C(O)=O)=O,4.5209782280958
O=C(C4=CC(OC)=C(C(OC)=C4)OC)O[C@@H]1C[C@@]3([H])[C@@](C[C@](N5C3)([H])C2=C(CC5)C(C=CC=C6)=C6N2)([H])[C@H]([C@](OC)=O)[C@H]1OC,4.53970152774967
[C@]23([C@](OC(c1occc1)=O)([C@H](C)C[C@H]2[C@H]5[C@]([C@H](C3)O)([C@@]\4(\C(=C/C(/C=C/4)=O)CC5)C)Cl)C(=O)CCl)C,4.54110433878698
O=C([C@H]2O[C@H]3C[C@@H](O[C@H]7C[C@@H](O[C@H]8C[C@@](O)(C)[C@H](O)[C@@H](C)O8)[C@H](O)[C@@H](C)O7)[C@H](O)[C@@H](C)O3)C1=C(O)C(C(O)=C(C(O[C@H]5C[C@@H](O[C@H]6C[C@@H](O)[C@H](O)[C@@H](C)O6)[C@@H](O)[C@@H](C)O5)=C4)C)=C4C=C1C[C@@]2([H])[C@H](OC)C([C@@H](O)[C@@H](C)O)=O,4.5583666950376
COc1cc(cc(OC)c1OC)/C=C/C(=O)O[C@@H]4C[C@@H]5CN6CC\C3=C(\Nc2cc(OC)ccc23)[C@H]6C[C@@H]5[C@H](C(=O)OC)[C@H]4OC,4.57986297505377
[Br-].[C@H]21[C@H]3C[C@H](C[C@@H]([C@@H]1O2)[N+]3(C)CC)OC([C@@H](c4ccccc4)CO)=O,4.61523233674426
[C@]12([C@]([C@@]3(CCC4[C@@]([C@@]([C@H](C1)O)3[H])(CCC(=O)C=4)C)[H])(CC[C@H]2C(=O)CO)[H])C=O,4.63619279918777
O=C([C@H](CC1=CN=CN1)N[C@]([C@H](CC2)NC2=O)=O)N(CCC3)[C@@H]3[C@](N)=O,4.63852362952531
C3=C(C(=O)NC(CCC(O)=O)C(O)=O)C=CC(NCC1=NC2C(N=C1)=NC(N)=NC=2N)=C3,4.72321483264496
O=C(C4=CC(OC)=C(OC)C(OC)=C4)O[C@@H]1C[C@@]3([H])[C@@](C[C@](N5C3)([H])C2=C(CC5)C(C=C6)=C(C=C6OC)N2)([H])[C@H]([C@](OC)=O)[C@H]1OC,4.7843881043909
O=C1N[C@@H]2[C@H](CCCCC(O)=O)SC[C@@H]2N1,4.86549814788653
C12C(OC3=C(N=1)C(=CC=C3C)C(N[C@@H]4C(N[C@@H](C(N5[C@@H](CCC5)C(N(CC(N([C@H](C(O[C@H]4C)=O)C(C)C)C)=O)C)=O)=O)C(C)C)=O)=O)=C(C(C(=C2C(N[C@@H]6C(N[C@@H](C(N7[C@@H](CCC7)C(N(CC(N([C@H](C(O[C@H]6C)=O)C(C)C)C)=O)C)=O)=O)C(C)C)=O)=O)N)=O)C,4.92269674621823
CC(C)c1nc(c(/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)c(c1COC)c2ccc(F)cc2)C(C)C,4.96336301483897
OC(=O)[C@@H](N)Cc2cc(I)c(Oc1cc(I)c(O)c(I)c1)c(I)c2,4.9697033606131
C1=C(Br)SC3=C1C(C2=CC=CC=C2Cl)=NCC4N3C(C)=NN=4,4.97501689449243
O=[C@](CO)[C@]([C@H]2C1)(O[C@@](CCC)([H])O2)[C@](C[C@@H]3O)(C)[C@@]1([C@@]([C@@]([C@](C)4C=C5)3[H])(CCC4=CC5=O)[H])[H],4.99752561012684
O[C@H]2C[C@@H](O[C@H](C)[C@H]2O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@H](O)[C@H](OC)[C@@H](C)O4)[C@@H](O)C3)O[C@H]1CC[C@@]5(C)[C@@](CC[C@]6([H])[C@@]([H])5C[C@@H](O)[C@@]7(C)[C@@](O)6CC[C@@H]7[C@@](CO8)=CC8=O)([H])C1,5.07622219628844
O[C@@H]1C/C(C(=C)CC1)=C/C=C3\CCC[C@@]2(C)[C@H]3CC[C@@H]2[C@H](C)CCCC(C)(C)O,5.08030688671101
