SMILES,ATSm4,VC-6,WPOL,SP-7,MDEC-13,MDEC-34,topoShape,ATSm5,SC-3,MDEC-14,VPC-4,SC-4,ATSc1,VPC-5,SC-5,ATSc2,ATSp1,VPC-6,SC-6,Kier1,fragC,ATSc3,Kier2,ATSc4,Kier3,ATSc5,MDEO-11,ATSp2,SCH-3,C1SP2,WPATH,MDEO-12,ATSp3,VP-0,MDEN-22,C1SP3,C2SP2,ATSp4,TopoPSA,MDEN-23,MDEC-22,SPC-4,SCH-4,C2SP3,ATSp5,VP-1,MDEC-23,SPC-5,SCH-5,MDEC-44,VP-2,MDEC-24,SPC-6,SCH-6,VP-3,VCH-3,SP-0,VP-4,SCH-7,Zagreb,SP-1,VP-5,PetitjeanNumber,VCH-4,ECCEN,VCH-5,C3SP2,SP-2,VP-6,VCH-6,VAdjMat,C3SP3,SP-3,VP-7,MDEN-11,VC-3,MDEO-22,VCH-7,SP-4,ATSm1,MDEC-11,SP-5,MDEN-33,MDEN-12,VC-4,ATSm2,MDEC-33,MDEC-12,SP-6,MDEN-13,VC-5,ATSm3
InChI%3D1S%2FC2H6N2O%2Fc1-3-4%282%295%2Fh1-2H3,2.3320920467,,2.0,,0.0,0.0,0.5,0.0,,0.0,,,0.1258669645,,,-0.0210136231,,,,5.0,80.0299987793,-0.0511213057,2.25,0.0092014419,4.0,0.0,0.0,,,0.0,18.0,0.0,,,0.0,0.0,0.0,,41.1100006104,1.0,0.0,,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,16.0,,,0.3333333433,,19.0,,0.0,,,,3.3219280243,0.0,,,0.0,,0.0,,,6.4944453239,0.3333333433,,0.0,0.0,,5.245824337,0.0,0.0,,0.0,,5.2179284096
InChI%3D1S%2FC12H9N3O3S%2Fc16-12-7-3-1-2-4-8%287%2913-11%2814-12%299-5-6-10%2819-9%2915%2817%2918%2Fh1-6%2C11%2C13H%2C%28H%2C14%2C16%29,41.4958534241,0.0,29.0,2.1934399605,0.0,0.0,1.0,32.5471611023,1.3717850447,0.0,1.3885272741,0.0,0.3113452792,1.7196913958,0.4142664373,-0.1552540809,1356.6538085938,1.8352780342,0.0,13.9591836929,558.0700073242,0.0260030758,5.7800002098,0.0467441939,2.8800001144,-0.1322083622,0.5952754021,1621.0653076172,0.0,1.0,701.0,0.0,2288.0825195313,10.4243345261,0.5,2.0,0.0,2099.146484375,118.6800003052,0.400000006,4.7064342499,3.2847123146,0.0,8.0,1744.9150390625,6.3342967033,11.3806419373,4.7770719528,0.1178511307,0.0,5.072081089,0.0,6.4611916542,0.274971664,3.8629517555,0.0,13.405412674,2.7088649273,0.5448275805,102.0,9.1478672028,1.7320464849,0.5,0.0,318.0,0.1020620763,0.0,8.4943885803,1.0312007666,0.1484843194,5.2479276657,1.0,7.1020293236,0.5918568373,0.0,0.6583931446,0.0,0.1811324805,5.886824131,28.531124115,0.0,4.5936317444,0.0,0.0,0.0,26.6095199585,6.0725932121,0.0,3.307911396,0.0,0.1072629467,40.8041305542
InChI%3D1S%2FC7H8O2%2Fc1-5-2-3-6%288%297%289%294-5%2Fh2-4%2C8-9H%2C1H3,12.1028366089,0.0,10.0,0.0680413842,1.3103706837,0.0,0.6666666865,4.9962759018,0.7600796819,0.0,0.3813716769,0.0,0.1668013632,0.3561035395,0.1666666716,-0.0340464488,392.7914733887,0.3675502539,0.0,7.1111111641,217.0200042725,-0.0821357742,2.7222223282,0.0340674222,1.7041419744,-0.0012649037,0.3333333433,425.8666992188,0.0,0.0,84.0,0.0,532.6435546875,5.1264781952,0.0,1.0,0.0,401.4226379395,40.4599990845,0.0,1.6509636641,1.4782780409,0.0,5.0,141.2291870117,2.6852474213,5.8538007736,1.5580285788,0.0,0.0,1.9921686649,0.0,2.0759329796,0.0680413842,1.1309161186,0.0,6.8533711433,0.6334676743,0.2041241527,42.0,4.1983771324,0.3775145113,0.400000006,0.0,67.0,0.0,0.0,3.8727920055,0.109779574,0.0240562614,4.1699252129,1.0,2.860366106,0.0048112525,0.0,0.2957661152,0.0,0.045572836,1.8167629242,10.5489377975,0.0,1.3316001892,0.0,0.0,0.0,9.6641836166,1.6509636641,1.3103706837,0.5044733286,0.0,0.0166666675,13.328368187
InChI%3D1S%2FCHCl3%2Fc2-1%283%294%2Fh1H,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5773502588,0.0,0.0,0.0,0.1462404579,0.0,0.0,-0.1096803471,177.8859710693,0.0,0.0,4.0,4.0300002098,0.0365601145,1.3333333731,0.0,,0.0,0.0,151.2026367188,0.0,0.0,9.0,0.0,105.9755783081,3.9790306091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9639610052,0.0,0.0,0.0,0.0,2.2269225121,0.0,0.0,0.0,0.0,0.0,3.577350378,0.0,0.0,12.0,1.7320507765,0.0,0.5,0.0,9.0,0.0,0.0,1.7320507765,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8416975737,0.0,0.0,0.0,27.1382598877,0.0,0.0,0.0,0.0,0.0,8.8552122116,0.0,0.0,0.0,0.0,0.0,26.1382598877
InChI%3D1S%2FC5H12N2O4%2Fc8-2-1-7%286-11%293-5%2810%294-9%2Fh5%2C8-10H%2C1-4H2,14.3762331009,0.0,11.0,0.0833333358,0.0,0.0,0.75,13.1549510956,0.4927992821,0.0,0.284740597,0.0,0.3457859159,0.2839946747,0.0,-0.0820218623,366.8630065918,0.2112275809,0.0,11.0,374.0599975586,-0.1328030825,6.6942148209,0.0802477375,5.2892560959,-0.0187280793,1.1625392437,375.3362426758,0.0,0.0,176.0,0.0,406.3106994629,6.0500936508,0.0,4.0,0.0,362.2789611816,93.3600006104,1.0,2.4068520069,0.9216546416,0.0,1.0,290.1725158691,3.2221806049,2.1491398811,1.0934129953,0.0,0.0,2.0542845726,0.0,1.1746675968,0.0,1.1058312654,0.0,8.6902341843,0.5818843246,0.0,42.0,5.2399120331,0.2695788741,0.4285714328,0.0,105.0,0.0,0.0,3.812071085,0.0865333676,0.0,4.4594316483,0.0,2.7068994045,0.0129099442,0.0,0.2290994376,0.0,0.0,1.6325924397,14.8178520203,0.0,1.0433797836,0.0,0.0,0.0,12.2421007156,0.0,0.0,0.402368933,0.0,0.0,13.5465745926
InChI%3D1S%2FC4H5NS%2Fc1-2-3-5-4-6%2Fh2H%2C1%2C3H2,4.8359704018,0.0,3.0,0.0,0.0,0.0,0.6666666865,3.6697852612,0.0,0.0,0.0,0.0,0.1082054749,0.0,0.0,-0.077703312,248.7437744141,0.0,0.0,6.0,70.0199966431,0.0275007375,5.0,-0.0035948043,5.3333334923,-0.0003865072,0.0,215.6993560791,0.0,1.0,35.0,0.0,169.2731170654,4.1635222435,0.0,1.0,1.0,122.0128860474,44.4500007629,0.0,1.6509636641,0.0,0.0,0.0,74.9450073242,1.9687036276,0.0,0.0,0.0,0.0,0.9032244682,0.0,0.0,0.0,0.4140357077,0.0,4.8284273148,0.1763531268,0.0,18.0,2.9142136574,0.079056941,0.400000006,0.0,38.0,0.0,0.0,1.7071068287,0.0,0.0,3.5849626064,0.0,0.9571067691,0.0,0.0,0.0,0.0,0.0,0.5,12.4877414703,0.0,0.25,0.0,0.0,0.0,7.0021557808,0.0,1.5,0.0,0.0,0.0,6.2796492577
InChI%3D1S%2FC11H14O2%2Fc1-4-5-9-6-7-10%2812-2%2911%288-9%2913-3%2Fh4%2C6-8H%2C1%2C5H2%2C2-3H3,19.1028366089,0.0,17.0,0.7702799439,2.6279861927,0.0,1.0,15.6604595184,0.5374574661,0.0,0.4924968481,0.0,0.3511786461,0.6248027086,0.0833333358,-0.1927754879,673.6506347656,0.6036575437,0.0,11.0769233704,573.0200195313,-0.0614895411,5.671875,0.1639606059,3.0,-0.1229652986,0.0,735.0504760742,0.0,1.0,256.0,0.0,924.0389404297,8.0401115417,0.0,0.0,1.0,894.8843383789,18.4599990845,0.0,4.5565538406,1.4253402948,0.0,6.0,641.3745117188,4.1328287125,7.678194046,2.2272055149,0.0,0.0,2.6821348667,0.0,2.5791871548,0.0680413842,1.8279913664,0.0,9.6817979813,1.1742707491,0.1443375647,58.0,6.312391758,0.7136342525,0.5,0.0,151.0,0.0,0.0,4.8044090271,0.3494204283,0.0240562614,4.70043993,1.0,3.9941334724,0.1672172397,0.0,0.2357022613,0.3333333433,0.0366521999,3.1318287849,14.5489377975,0.4585660696,2.2296481133,0.0,0.0,0.0,14.328368187,1.6509636641,3.9069008827,1.3122162819,0.0,0.013888889,17.3283672333
InChI%3D1S%2FC16H17NO2%2Fc1-18-15-9-10-16%2819-2%2913%2811-15%296-3-12-4-7-14%2817%298-5-12%2Fh3-11H%2C17H2%2C1-2H3,27.9928302765,0.0,26.0,1.5136010647,2.1593980789,0.0,0.8333333135,21.4945526123,1.0302567482,0.0,0.7520235777,0.0,0.3738457859,0.8509014249,0.0833333358,-0.1946027875,1146.3657226563,0.8585968018,0.0,15.3900003433,1027.0300292969,-0.0024765409,7.6952662468,-0.0096817408,4.5,-0.0485791899,0.0,1287.8619384766,0.0,0.0,774.0,0.0,1671.8538818359,11.0899991989,0.0,0.0,2.0,1610.7987060547,44.4799995422,0.0,10.7442169189,2.2775723934,0.0,10.0,1227.5416259766,5.9835047722,15.9827899933,3.0321917534,0.0,0.0,4.1078805923,0.0,3.8008961678,0.1513747126,2.8286776543,0.0,13.6649255753,1.7627820969,0.286596477,92.0,9.2238769531,1.1762026548,0.4545454681,0.0,339.0,0.0,0.0,7.7189817429,0.594694674,0.0518340394,5.2479276657,2.0,6.4313173294,0.3141757846,0.0,0.4027503729,0.200000003,0.0656057596,4.7533049583,20.9089260101,0.1428571492,3.8905878067,0.0,0.0,0.0,21.4945526123,2.7798650265,3.3147733212,2.497756958,0.0,0.0196418557,27.6607379913
InChI%3D1S%2FC11H23NO2%2Fc12-10-8-6-4-2-1-3-5-7-9-11%2813%2914%2Fh1-10%2C12H2%2C%28H%2C13%2C14%29,11.8303689957,0.0,11.0,0.4712569416,0.0,0.0,1.0,10.8303689957,0.4082483053,0.0,0.0456435457,0.0,0.2216515243,0.0322748609,0.0,-0.1052054837,602.9067382813,0.0228217728,0.0,14.0,1114.0300292969,-0.0008996532,11.0769233704,-0.0044787577,13.0909090042,-0.0002355302,0.5,586.7669067383,0.0,1.0,444.0,0.0,566.5725708008,9.0038795471,0.0,1.0,0.0,503.1623840332,63.3199996948,0.0,15.1595954895,0.2886751294,0.0,9.0,450.0782775879,5.6895327568,2.2081251144,0.2041241527,0.0,0.0,3.7608408928,0.0,0.1443375647,0.0,2.3447663784,0.0,10.6484184265,1.481223464,0.0,52.0,6.7700557709,0.9223831296,0.5,0.0,239.0,0.0,0.0,5.0109491348,0.5638350248,0.0,4.8073549271,0.0,2.8850278854,0.3361915648,0.0,0.0645497218,0.0,0.0,1.8632460833,15.9089260101,0.0,1.1925139427,0.0,0.0,0.0,13.8303689957,0.0,0.0,0.7548463345,0.0,0.0,14.6048383713
InChI%3D1S%2FC4H5N3O3%2Fc8-3-1-2-7%286-10%294%289%295-3%2Fh1-2H2%2C%28H%2C5%2C8%2C9%29,15.4045619965,0.0,12.0,0.1443375647,0.0,0.0,1.0,10.4862394333,0.6910440326,0.0,0.2922504842,0.0,0.327274859,0.2812886834,0.1178511307,-0.2234970629,350.1858825684,0.2506919503,0.0,8.1000003815,135.0599975586,0.2206861079,3.4082839489,-0.2328458875,1.9911111593,0.0812979564,0.6551853418,385.669128418,0.0,1.0,116.0,0.0,484.2779541016,5.0195646286,0.3333333433,1.0,0.0,388.9495849609,82.3300018311,1.4142135382,1.0,1.4092425108,0.0,1.0,171.3362884521,2.6509065628,2.1491398811,1.9475058317,0.0,0.0,1.7653970718,0.0,2.0683813095,0.0680413842,1.0912805796,0.0,7.5604777336,0.6013152003,0.1841952801,46.0,4.7363820076,0.3365288079,0.5,0.0,84.0,0.0,0.0,4.0638360977,0.1041348577,0.0250000004,4.3219280243,0.0,3.1335258484,0.0136930635,0.0,0.1822461784,0.0,0.0325668864,2.3345828056,13.4033708572,0.0,1.3943016529,0.0,0.0,0.0,12.2423791885,0.5,0.0,0.8300665021,0.0,0.0129099442,16.570684433
InChI%3D1S%2FC20H22O3%2Fc1-20%282%2C19%2821%2922%2923-16-12-10-15%2811-13-16%2918-9-5-7-14-6-3-4-8-17%2814%2918%2Fh3-4%2C6%2C8%2C10-13%2C18H%2C5%2C7%2C9H2%2C1-2H3%2C%28H%2C21%2C22%29,40.5414886475,0.0186339002,37.0,2.6228961945,2.3409514427,1.5503438711,1.0,31.9962768555,2.1487748623,2.0,1.8470489979,0.2041241527,0.3664600551,2.3046884537,0.8885617256,-0.156364575,1568.2294921875,2.7332706451,0.2041241527,17.8111991882,1703.0300292969,-0.1463658214,7.4861111641,0.165558815,4.1587901115,-0.0218571331,0.5,1840.3962402344,0.0,1.0,1264.0,0.6666666865,2586.2907714844,13.5811824799,0.0,2.0,0.0,2593.5852050781,46.5299987793,0.0,16.3161487579,4.8323769569,0.0,12.0,2162.2861328125,8.0738487244,20.8120422363,5.6825556755,0.0,0.0,6.6301884651,1.7905876637,7.6221365929,0.2347080559,4.5399398804,0.0,16.449382782,3.2066366673,0.3495849371,122.0,10.9711637497,2.3774442673,0.5,0.0,463.0,0.0,0.0,10.4313611984,1.322127223,0.1065865904,5.5235619545,5.0,8.5048208237,0.8866206408,0.0,1.1556156874,0.0,0.1474981904,6.373752594,25.3234062195,0.5,5.4345612526,0.0,0.0,0.1020620763,26.3283672333,4.6760463715,3.0400078297,3.4289386272,0.0,0.1804155111,39.0991134644
InChI%3D1S%2FC15H15N3O2%2Fc1-10-3-8-15%2820%2914%289-10%2918-17-13-6-4-12%285-7-13%2916-11%282%2919%2Fh3-9%2C17H%2C1-2H3%2C%28H%2C16%2C19%29,29.2115936279,0.0,26.0,1.5546765327,2.5343015194,0.0,1.0,23.8792247772,1.5075405836,0.0,0.7089488506,0.0,0.3494738638,0.7856713533,0.1178511307,-0.1162918806,1182.1470947266,0.817220211,0.0,16.371881485,916.049987793,-0.0954889879,7.8520407677,0.019890802,5.37890625,0.0212162212,0.0909090936,1322.1330566406,0.0,1.0,951.0,0.0,1709.8403320313,11.2913408279,0.9654893875,2.0,5.0,1574.400390625,74.0500030518,0.0,5.6141929626,2.4446260929,0.0,6.0,1222.3422851563,6.1315593719,12.8350505829,3.3055324554,0.0,0.0,4.4006767273,0.0,4.3241486549,0.1513747126,2.5781013966,0.0,14.5351696014,1.6368912458,0.3020464182,98.0,9.5417137146,1.0654805899,0.5,0.0,391.0,0.0,1.0,8.7492389679,0.4568709135,0.0518340394,5.3219280243,0.0,6.3414340019,0.2342309207,0.0,0.5480108857,0.0,0.0709469616,4.9247717857,22.6289024353,0.0833333358,4.0292944908,0.0,0.0,0.0,22.6889133453,3.5341491699,2.5736112595,2.2825906277,0.0,0.0152145158,31.0454101563
InChI%3D1S%2FC19H20O4%2Fc1-2-3-13-22-18%2820%2916-11-7-8-12-17%2816%2919%2821%2923-14-15-9-5-4-6-10-15%2Fh4-12H%2C2-3%2C13-14H2%2C1H3,35.3171958923,0.0,31.0,1.6691118479,0.7008573413,0.0,1.0,34.645565033,0.9476941824,0.0,0.6895866394,0.0,0.5363595486,0.8507832885,0.2480056435,-0.3252086937,1245.0008544922,0.8785180449,0.0,19.3263893127,1430.0400390625,0.1751413345,10.779999733,-0.0776350424,6.4280495644,-0.2960774601,0.200000003,1384.1923828125,0.0,2.0,1340.0,1.2649110556,1746.5740966797,13.1575727463,0.0,3.0,0.0,1744.6746826172,52.5999984741,0.0,16.0009994507,2.3784954548,0.0,11.0,1535.6021728516,7.6925411224,16.7202339172,3.6701591015,0.0,0.0,5.0967874527,0.0,5.0729370117,0.1853954047,3.3106937408,0.0,16.49335289,2.0269377232,0.1683938354,108.0,11.2195453644,1.2664165497,0.5,0.0,492.0,0.0,0.0,9.143901825,0.5956865549,0.0598527938,5.5235619545,3.0,7.3546829224,0.3288843334,0.0,0.3455220163,0.200000003,0.0504582375,5.7201142311,26.0978755951,0.0,4.4773659706,0.0,0.0,0.0,25.9925518036,4.3296384811,1.880387187,2.5577428341,0.0,0.0448895954,33.5414886475
InChI%3D1S%2FC7H9NO2S%2Fc1-6-4-2-3-5-7%286%2911%288%2C9%2910%2Fh2-5H%2C1H3%2C%28H2%2C8%2C9%2C10%29,20.6700935364,0.0120431939,14.0,0.2916666567,1.4142135382,0.0,0.6666666865,15.1608924866,1.719578743,0.0,1.0339841843,0.2886751294,0.1673525721,1.3196840286,0.4368867278,-0.0695386305,761.375793457,1.0901529789,0.1178511307,9.0909090042,290.0400085449,0.0007673345,3.1640625,-0.0134731876,2.2145328522,-0.0014030839,0.5,843.0585327148,0.0,0.0,144.0,0.0,1152.4053955078,6.5703577995,0.0,1.0,0.0,942.4331665039,68.5400009155,0.0,3.9654064178,2.2016279697,0.0,5.0,599.7942504883,3.9695236683,4.2982797623,3.561460495,0.0,0.0,3.1702613831,0.0,3.7814040184,0.0833333358,2.0020704269,0.0,8.483127594,1.3168565035,0.125,54.0,5.0158553123,0.5772439241,0.400000006,0.0,85.0,0.0,0.0,5.2342596054,0.2290234864,0.027777778,4.4594316483,1.0,3.2238535881,0.0912318602,0.0,0.6295707226,0.0,0.0518641658,2.6028320789,19.0366783142,0.0,1.4494692087,0.0,0.0,0.041718848,19.8960475922,1.0,1.3731781244,0.6432830691,0.0,0.1521179527,22.0513401031
InChI%3D1S%2FC20H14N2O10S3%2Fc23-16-7-5-11-9-12%2833%2824%2C25%2926%2910-18%2835%2830%2C31%2932%2919%2811%2920%2816%2922-21-15-6-8-17%2834%2827%2C28%2929%2914-4-2-1-3-13%2814%2915%2Fh1-10%2C21H%2C%28H%2C24%2C25%2C26%29%28H%2C27%2C28%2C29%29%28H%2C30%2C31%2C32%29,86.2154388428,0.0294289961,64.0,5.0388317108,0.0,0.0,1.0,97.781578064,5.5665111542,0.0,2.9974243641,0.8660253882,0.7921974659,3.9783704281,1.5482541323,-0.307349354,3178.1779785156,5.309659481,0.3800398409,28.0193901062,1514.1500244141,0.0299331266,10.2849998474,0.0908698216,6.027700901,-0.0956115872,6.5097603798,3837.1730957031,0.0,0.0,3614.0,0.0,5824.3950195313,18.5214252472,1.0,0.0,4.0,6242.1796875,229.7100067139,0.0,9.6317281723,8.339222908,0.0,12.0,5897.943359375,11.7927474976,25.0386791229,12.3828163147,0.0,0.0,9.5986461639,0.0,18.993637085,0.25,6.4895329475,0.0,25.7587833405,4.6714391708,0.5349662304,196.0,16.1756877899,3.529501915,0.5,0.0,832.0,0.0,0.0,17.5622558594,2.1369020939,0.0902777761,6.1292829514,4.0,12.5186796188,1.2267161608,0.0,1.7576032877,0.0,0.1791567951,10.4897203445,61.8479270935,0.0,9.3574037552,0.0,0.0,0.0969458446,67.0414047241,13.0609722137,0.0,7.1382336617,0.0,0.3670475781,81.6390533447
InChI%3D1S%2FC21H27NO7%2Fc1-6-15-11-13%282%2921%284%2C29-14%283%2923%2920%2826%2927-12-16-7-9-22%285%2910-8-17%2818%2816%2924%2928-19%2815%2925%2Fh6-7%2C11%2C13%2C17H%2C1%2C8-10%2C12H2%2C2-5H3,63.297618866,0.043841619,54.0,2.8367483616,8.7292346954,2.9557378292,0.571428597,67.9626083374,2.7260901928,1.6708126068,2.5170426369,0.1178511307,1.061884284,2.7857956886,1.0013452768,-0.586754024,1997.9046630859,3.028011322,0.1666666716,25.26222229,2437.080078125,0.0344698429,11.039481163,0.2223183662,6.491083622,-0.3413043916,0.9227079749,2302.0004882813,0.0,4.0,1982.0,2.9147844315,3175.6076660156,17.2272377014,0.0,6.0,4.0,3828.041015625,,0.0,5.4920201302,6.3159770966,0.0,2.0,3968.0864257813,9.4193973541,15.4479932785,8.8366651535,0.0,0.0,7.4301166534,1.5387445688,11.7669038773,0.0,5.1544895172,0.0,21.7672195435,3.126625061,0.0,146.0,13.5784416199,2.0174326897,0.3636363745,0.0,512.0,0.0,2.0,12.73939991,1.1977223158,0.0,5.857981205,2.0,10.2777090073,0.7556220889,0.0,1.3077707291,0.6694329381,0.0,7.5481581688,34.7812728882,1.5458806753,5.6563682556,0.0,0.0,0.0589255653,33.8194770813,8.3237104416,6.5386238098,3.95794034,0.0,0.2912384272,50.305065155
InChI%3D1S%2FC4H8N4O2%2Fc9-5-7-2-1-3-8%284-7%296-10%2Fh1-4H2,13.7130851746,0.0,11.0,0.3535533845,0.0,0.0,1.0,9.4634742737,0.4082483053,0.0,0.3125137389,0.0,0.1277876347,0.3607409596,0.0,-0.0815860629,367.2816162109,0.3206164241,0.0,8.1000003815,234.0599975586,0.1073791385,4.0,-0.1007899791,2.2857143879,0.0290541705,0.1666666716,400.6150817871,0.0,0.0,121.0,0.0,482.8395690918,5.433778286,0.25,2.0,0.0,379.4241943359,65.3399963379,2.3094010353,3.5327756405,0.932625711,0.0,1.0,185.4072265625,3.0300593376,0.0,1.2285015583,0.0,0.0,2.1183867455,0.0,1.3523054123,0.0833333358,1.3898867369,0.0,7.3973412514,0.8988872766,0.1178511307,44.0,4.8637032509,0.5438349843,0.5,0.0,90.0,0.0,0.0,3.7151532173,0.1599386781,0.0500000007,4.3219280243,0.0,3.0461120605,0.048061844,0.0,0.200000003,0.0,0.0447213612,2.143889904,12.9888906479,0.0,1.5934129953,0.5,0.0,0.0,12.491648674,0.0,0.0,0.7458122969,0.0,0.0,14.4640312195
InChI%3D1S%2FC2Cl4%2Fc3-1%284%292%285%296,34.8510131836,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.6666666865,0.0,1.4578629732,0.0,0.1345217228,0.0,0.3333333433,-0.0448405743,374.5420227051,0.0,0.0,6.0,5.0399999619,-0.0672608614,2.2222223282,0.0448405743,3.0,0.0,0.0,360.6663818359,0.0,2.0,29.0,0.0,356.1317138672,5.5355734825,0.0,0.0,0.0,182.736328125,0.0,0.0,0.0,1.3333333731,0.0,0.0,0.0,2.5177867413,0.0,0.0,0.0,0.0,2.4196076393,0.0,0.0,0.0,1.2857142687,0.0,5.1547007561,0.0,0.0,22.0,2.6427345276,0.0,0.3333333433,0.0,24.0,0.0,0.0,2.4880337715,0.0,0.0,3.5849626064,0.0,1.3333333731,0.0,0.0,0.6428571343,0.0,0.0,0.0,36.8510131836,0.0,0.0,0.0,0.0,0.0,12.8069496155,1.0,0.0,0.0,0.0,0.4132653177,29.2324562073
InChI%3D1S%2FC14H16N2%2Fc1-9-7-11%283-5-13%289%2915%2912-4-6-14%2816%2910%282%298-12%2Fh3-8H%2C15-16H2%2C1-2H3,24.9971122742,0.0,24.0,1.3247128725,3.7896969318,0.0,0.8000000119,16.3323707581,1.2761423588,0.0,1.2087961435,0.0,0.0538342781,1.1986287832,0.4166666567,-0.0175249241,1078.5830078125,1.4274511337,0.0,12.4567470551,849.0200195313,-0.0083366428,5.1041665077,-0.0010151088,2.8311111927,0.000221393,0.0,1235.5427246094,0.0,0.0,440.0,0.0,1686.6318359375,9.6188020706,0.0,2.0,0.0,1607.7369384766,52.0400009155,0.0,5.4696316719,3.114531517,0.0,8.0,1106.5875244141,5.3034181595,15.008058548,3.4878137112,0.0,0.0,4.1427345276,0.0,4.958632946,0.1360827684,2.872934103,0.0,11.7067422867,1.7105232477,0.3507329524,82.0,7.5753874779,1.1879627705,0.4444444478,0.0,230.0,0.0,0.0,7.0553998947,0.6279557347,0.0481125228,5.0,4.0,5.9441432953,0.3290271461,0.1111111119,0.6220084429,0.0,0.0999465585,4.0346775055,16.7199764252,0.1428571492,3.398868084,0.0,0.0,0.0,17.3323707581,5.2693319321,3.0652377605,2.1859381199,0.0,0.1240028217,24.6647415161
InChI%3D1S%2FC16H12N2O4%2Fc1-21-15-7-11%283-5-13%2815%2917-9-19%2912-4-6-14%2818-10-20%2916%288-12%2922-2%2Fh3-8H%2C1-2H3,37.7642250061,0.0,34.0,2.266027689,2.7623987198,0.0,0.8571428657,35.985660553,1.0,0.0,0.9358566999,0.0,0.8480498195,1.1800233126,0.25,-0.5536971092,1240.6999511719,1.2562701702,0.0,18.340265274,763.0599975586,0.082265377,9.3333330154,0.2273168415,4.75,-0.3595937788,0.0769230798,1438.1196289063,0.0,0.0,1119.0,0.565685451,1963.3369140625,11.9915218353,0.1111111119,0.0,0.0,2071.6337890625,77.3199996948,0.0,7.4118709564,2.839553833,0.0,10.0,1742.0328369141,6.2534880638,16.7841434479,4.5210585594,0.0,0.0,4.1794371605,0.0,6.0173859596,0.1360827684,3.0249681473,0.0,15.949382782,1.9974540472,0.2710175216,106.0,10.7274065018,1.3250896931,0.4615384638,0.0,436.0,0.0,0.0,8.5804300308,0.7206336856,0.0481125228,5.4594316483,2.0,7.395181179,0.4102509022,0.0,0.4136172533,0.1428571492,0.0652146935,6.0840148926,25.8178520203,0.1111111119,4.8953223228,0.0,0.0,0.0,25.6572933197,5.2693319321,2.9464886189,3.2789947987,0.0,0.0582068078,33.1000404358
InChI%3D1S%2FC10H8%2Fc1-2-6-10-8-4-3-7-9%2810%295-1%2Fh1-8H,12.0,0.0,12.0,0.7041241527,0.0,0.0,0.6666666865,6.0,0.3333333433,0.0,0.3849001825,0.0,0.0,0.5,0.0833333358,0.0,575.8717651367,0.5132002234,0.0,6.6942148209,271.0,0.0,2.9387755394,0.0,1.3827160597,0.0,0.0,650.1752929688,0.0,0.0,109.0,0.0,835.1831665039,5.6188020706,0.0,0.0,0.0,681.4185791016,0.0,0.0,11.6786317825,0.9428090453,0.0,8.0,303.6662902832,3.4047005177,8.5965595245,1.5,0.0,0.0,2.3471505642,0.0,1.8856180906,0.1666666716,1.6586892605,0.0,6.8115549088,1.1329058409,0.2357022613,50.0,4.9663267136,0.7566001415,0.400000006,0.0,90.0,0.0,0.0,4.0890731812,0.3035612106,0.055555556,4.3219280243,2.0,3.4663264751,0.1538777947,0.0,0.1666666716,0.0,0.0641500279,2.8575892448,10.0,0.0,2.3164966106,0.0,0.0,0.0,11.0,1.0,0.0,1.1401194334,0.0,0.027777778,14.0
InChI%3D1S%2FC2H4O%2Fc1-2-3-1%2Fh1-2H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1817328781,0.0,0.0,-0.090866439,43.9687728882,0.0,0.0,1.3333333731,43.0099983215,0.0,0.2222222239,0.0,0.0,0.0,0.0,43.8190040588,0.3535533845,0.0,3.0,0.0,0.0,1.8224618435,0.0,2.0,0.0,0.0,12.529999733,0.0,1.0,0.0,0.0,0.0,0.0,1.0773502588,0.0,0.0,0.0,0.0,0.612372458,0.0,0.0,0.0,0.0,0.2041241527,2.1213202477,0.0,0.0,12.0,1.5,0.0,0.0,0.0,6.0,0.0,0.0,1.0606601238,0.0,0.0,2.5849626064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7744691372,0.0,0.0,0.0,0.0,0.0,3.6641838551,0.0,0.0,0.0,0.0,0.0,0.0
